Time,Extension,Load
(sec),(mm),(N)
0.00000,-0.00006,4.84409
0.10000,-0.00102,5.56751
0.20000,-0.00478,6.26940
0.30000,-0.00903,6.75900
0.40000,-0.01279,5.50720
0.50000,-0.01638,6.03165
0.60000,-0.01985,5.26122
0.70000,-0.02320,5.58553
0.80000,-0.02661,6.30779
0.90000,-0.03007,5.63136
1.00000,-0.03330,5.80801
1.10000,-0.03671,5.82524
1.20000,-0.04006,5.62783
1.30000,-0.04323,4.93261
1.40000,-0.04664,5.29412
1.50000,-0.05004,5.68619
1.60000,-0.05327,4.89618
1.70000,-0.05668,5.50250
1.80000,-0.06009,5.75278
1.90000,-0.06326,5.31723
2.00000,-0.06667,5.49545
2.10000,-0.07007,6.24473
2.20000,-0.07324,5.00898
2.30000,-0.07665,5.96468
2.40000,-0.08012,4.80531
2.50000,-0.08329,6.20282
2.60000,-0.08663,5.34700
2.70000,-0.08998,4.80257
2.80000,-0.09333,6.08061
2.90000,-0.09656,4.99410
3.00000,-0.10009,5.13119
3.10000,-0.10338,5.26827
3.20000,-0.10660,5.86519
3.30000,-0.11001,5.45902
3.40000,-0.11336,5.67366
3.50000,-0.11659,5.34504
3.60000,-0.12000,4.85819
3.70000,-0.12341,5.37246
3.80000,-0.12663,5.13471
3.90000,-0.12998,5.61569
4.00000,-0.13339,5.66739
4.10000,-0.13656,5.22284
4.20000,-0.14003,4.93261
4.30000,-0.14344,4.46886
4.40000,-0.14666,4.76732
4.50000,-0.15001,4.32276
4.60000,-0.15348,4.86171
4.70000,-0.15665,4.19077
4.80000,-0.15994,4.56482
4.90000,-0.16334,4.46768
5.00000,-0.16669,4.11282
5.10000,-0.16992,3.67924
5.20000,-0.17345,3.51160
5.30000,-0.17674,3.76815
5.40000,-0.17991,3.55743
5.50000,-0.18325,3.67140
5.60000,-0.18666,2.76232
5.70000,-0.18989,3.15909
5.80000,-0.19330,2.49167
5.90000,-0.19683,2.85084
6.00000,-0.19994,1.41260
6.10000,-0.20334,1.49720
6.20000,-0.20675,0.75615
6.30000,-0.20998,0.13495
6.40000,-0.21333,-1.13409
6.50000,-0.21674,-2.32597
6.60000,-0.22003,-3.11441
6.70000,-0.22337,-5.23378
6.80000,-0.22678,-8.25949
6.90000,-0.22995,-11.37881
7.00000,-0.23324,-16.66372
7.10000,-0.23665,-22.17776
7.20000,-0.23994,-28.54017
7.30000,-0.24334,-38.03796
7.40000,-0.24669,-48.14364
7.50000,-0.25010,-58.59556
7.60000,-0.25327,-67.71068
7.70000,-0.25668,-79.44496
7.80000,-0.26002,-92.61434
7.90000,-0.26319,-109.27867
8.00000,-0.26666,-132.96654
8.10000,-0.27007,-157.63676
8.20000,-0.27324,-184.03153
8.30000,-0.27665,-215.09314
8.40000,-0.28005,-248.83149
8.50000,-0.28322,-282.83380
8.60000,-0.28663,-320.22924
8.70000,-0.29004,-362.11093
8.80000,-0.29327,-401.81414
8.90000,-0.29668,-449.27569
9.00000,-0.30008,-500.20711
9.10000,-0.30325,-548.18918
9.20000,-0.30666,-600.99596
9.30000,-0.31001,-656.69804
9.40000,-0.31330,-712.47490
9.50000,-0.31659,-769.65629
9.60000,-0.32005,-833.16527
9.70000,-0.32328,-895.89329
9.80000,-0.32651,-956.86102
9.90000,-0.32998,-1026.44609
10.00000,-0.33327,-1093.54602
10.10000,-0.33650,-1159.20370
10.20000,-0.34002,-1234.88959
10.30000,-0.34337,-1312.87416
10.40000,-0.34654,-1382.82385
10.50000,-0.34995,-1460.80730
10.60000,-0.35336,-1541.91321
10.70000,-0.35647,-1617.56258
10.80000,-0.35999,-1701.52187
10.90000,-0.36340,-1788.29879
11.00000,-0.36663,-1872.05374
11.10000,-0.36998,-1961.43687
11.20000,-0.37339,-2050.87569
11.30000,-0.37655,-2140.39683
11.40000,-0.37990,-2230.50136
11.50000,-0.38337,-2325.57338
11.60000,-0.38660,-2420.03277
11.70000,-0.38995,-2517.53535
11.80000,-0.39341,-2619.03554
11.90000,-0.39664,-2718.65334
12.00000,-0.39987,-2816.23434
12.10000,-0.40328,-2919.01063
12.20000,-0.40663,-3026.63036
12.30000,-0.40980,-3124.44698
