Time,Extension,Load
(sec),(mm),(N)
0.00000,-0.00006,0.04495
0.10000,-0.01877,1.28970
0.20000,-0.05692,1.23486
0.30000,-0.09518,0.66223
0.40000,-0.13130,-0.45758
0.50000,-0.16592,-0.05023
0.60000,-0.19982,-0.12387
0.70000,-0.23336,0.06140
0.80000,-0.26672,-0.26331
0.90000,-0.30014,0.21180
1.00000,-0.33345,-0.72392
1.10000,-0.36681,0.21767
1.20000,-0.40011,-1.11638
1.30000,-0.43341,-0.67535
1.40000,-0.46660,-1.51941
1.50000,-0.49990,-0.63070
1.60000,-0.53326,-1.08974
1.70000,-0.56668,-1.06429
1.80000,-0.59993,-0.40039
1.90000,-0.63335,-1.61107
2.00000,-0.66659,-1.56367
2.10000,-0.70014,-1.72779
2.20000,-0.73332,-2.11555
2.30000,-0.76662,-1.63849
2.40000,-0.80004,-1.75599
2.50000,-0.83335,-2.60319
2.60000,-0.86671,-1.80182
2.70000,-0.90007,-1.66825
2.80000,-0.93337,-2.04270
2.90000,-0.96650,-2.91731
3.00000,-0.99986,-2.95805
3.10000,-1.03334,-2.85974
3.20000,-1.06682,-2.48608
3.30000,-1.10001,-1.94164
3.40000,-1.13337,-3.34581
3.50000,-1.16673,-3.22165
3.60000,-1.19986,-2.78258
3.70000,-1.23346,-3.25533
3.80000,-1.26676,-3.24319
3.90000,-1.30000,-3.52402
4.00000,-1.33337,-3.62116
4.10000,-1.36667,-3.34072
4.20000,-1.40009,-4.23139
4.30000,-1.43333,-3.70498
4.40000,-1.46676,-3.61763
4.50000,-1.50006,-4.03085
4.60000,-1.53342,-4.36339
4.70000,-1.56672,-3.89847
4.80000,-1.60003,-4.30699
4.90000,-1.63333,-4.66067
5.00000,-1.66675,-4.66420
5.10000,-1.69999,-4.63482
5.20000,-1.73336,-4.89568
5.30000,-1.76672,-4.46561
5.40000,-1.80002,-5.27247
5.50000,-1.83333,-5.59913
5.60000,-1.86657,-5.03786
5.70000,-1.90005,-4.84672
5.80000,-1.93329,-6.04212
5.90000,-1.96666,-5.30576
6.00000,-2.00002,-5.84824
6.10000,-2.03332,-6.06209
6.20000,-2.06668,-5.31046
6.30000,-2.10005,-5.77225
6.40000,-2.13329,-6.45103
6.50000,-2.16665,-6.20897
6.60000,-2.19995,-6.57597
6.70000,-2.23332,-6.26185
6.80000,-2.26668,-5.68334
6.90000,-2.29992,-6.87326
7.00000,-2.33329,-6.39345
7.10000,-2.36665,-7.27277
7.20000,-2.39995,-7.00917
7.30000,-2.43331,-6.76946
7.40000,-2.46656,-6.92261
7.50000,-2.49992,-7.21754
7.60000,-2.53328,-7.75767
7.70000,-2.56658,-7.96643
7.80000,-2.59983,-8.18655
7.90000,-2.63313,-7.99463
8.00000,-2.66655,-7.68168
8.10000,-2.70003,-8.09647
8.20000,-2.73358,-7.80976
8.30000,-2.76676,-8.31816
8.40000,-2.80006,-8.09999
8.50000,-2.83336,-8.74234
8.60000,-2.86673,-8.56883
8.70000,-2.90009,-8.30249
8.80000,-2.93345,-9.18611
8.90000,-2.96664,-8.76702
9.00000,-3.00012,-8.96051
9.10000,-3.03324,-9.42778
9.20000,-3.06660,-10.16374
9.30000,-3.09991,-9.00007
9.40000,-3.13333,-9.17201
9.50000,-3.16675,-9.47517
9.60000,-3.20005,-9.86215
9.70000,-3.23330,-9.02827
9.80000,-3.26666,-8.95111
9.90000,-3.29996,-10.16648
10.00000,-3.33338,-10.21544
10.10000,-3.36669,-10.34666
10.20000,-3.39993,-10.05525
10.30000,-3.43335,-10.56090
10.40000,-3.46666,-9.86137
10.50000,-3.50014,-10.07287
10.60000,-3.53344,-10.86524
10.70000,-3.56668,-10.45358
10.80000,-3.59999,-10.55033
10.90000,-3.63323,-10.87855
11.00000,-3.66659,-11.68267
11.10000,-3.69995,-11.68188
11.20000,-3.73326,-11.18367
11.30000,-3.76668,-11.36893
11.40000,-3.80010,-11.83111
11.50000,-3.83334,-11.47547
11.60000,-3.86671,-11.54401
11.70000,-3.90001,-11.51542
11.80000,-3.93337,-11.96233
11.90000,-3.96661,-12.66460
12.00000,-3.99998,-12.67165
12.10000,-4.03328,-12.06025
12.20000,-4.06664,-11.97760
12.30000,-4.10006,-12.10529
12.40000,-4.13337,-12.33912
12.50000,-4.16667,-12.78642
12.60000,-4.19997,-12.92977
12.70000,-4.23328,-12.52360
12.80000,-4.26664,-12.82128
12.90000,-4.29994,-13.12992
13.00000,-4.33324,-13.47616
13.10000,-4.36661,-13.44600
13.20000,-4.39997,-13.77971
13.30000,-4.43333,-14.12008
13.40000,-4.46675,-14.11185
13.50000,-4.50006,-13.44326
13.60000,-4.53336,-14.30848
13.70000,-4.56660,-13.83102
13.80000,-4.59997,-13.95205
13.90000,-4.63333,-14.75538
14.00000,-4.66663,-14.87719
14.10000,-4.69999,-14.49531
14.20000,-4.73336,-13.90466
14.30000,-4.76672,-14.87249
14.40000,-4.80002,-15.18466
14.50000,-4.83332,-15.01741
14.60000,-4.86675,-15.20503
14.70000,-4.89999,-15.35621
14.80000,-4.93329,-14.86779
14.90000,-4.96665,-15.01585
15.00000,-4.99990,-15.23166
15.10000,-5.03338,-15.24302
15.20000,-5.06674,-15.32136
15.30000,-5.10010,-15.83445
15.40000,-5.13335,-16.04713
15.50000,-5.16665,-15.01859
15.60000,-5.19995,-15.83445
15.70000,-5.23332,-15.90065
15.80000,-5.26662,-16.31543
15.90000,-5.29992,-16.40709
16.00000,-5.33328,-16.24258
16.10000,-5.36677,-16.08943
16.20000,-5.39995,-15.85600
16.30000,-5.43313,-17.33105
16.40000,-5.46673,-17.13404
16.50000,-5.50016,-16.81169
16.60000,-5.53340,-16.92175
16.70000,-5.56670,-17.28562
16.80000,-5.59994,-16.69928
16.90000,-5.63325,-17.54726
17.00000,-5.66667,-16.71338
17.10000,-5.69997,-17.03259
17.20000,-5.73339,-16.83401
17.30000,-5.76664,-17.85473
17.40000,-5.80000,-17.27269
17.50000,-5.83342,-17.92327
17.60000,-5.86667,-17.45639
17.70000,-5.89991,-18.10344
17.80000,-5.93321,-17.81987
17.90000,-5.96669,-18.19470
18.00000,-6.00006,-17.38589
18.10000,-6.03336,-18.24640
18.20000,-6.06666,-18.79044
18.30000,-6.10002,-18.04351
18.40000,-6.13339,-18.64552
18.50000,-6.16669,-18.79514
18.60000,-6.19993,-19.24479
18.70000,-6.23323,-18.76577
18.80000,-6.26654,-18.53115
18.90000,-6.29990,-18.75049
19.00000,-6.33326,-19.78139
19.10000,-6.36668,-19.47549
19.20000,-6.40005,-19.27142
19.30000,-6.43335,-19.48215
19.40000,-6.46671,-19.46805
19.50000,-6.50008,-19.74496
19.60000,-6.53332,-19.41360
19.70000,-6.56668,-19.83152
19.80000,-6.60010,-19.66859
19.90000,-6.63335,-20.29840
20.00000,-6.66659,-20.12254
20.10000,-6.69989,-20.53850
20.20000,-6.73331,-20.44685
20.30000,-6.76668,-20.11549
20.40000,-6.80004,-19.94394
20.50000,-6.83328,-20.00386
20.60000,-6.86658,-20.05008
20.70000,-6.89995,-20.47427
20.80000,-6.93325,-20.68499
20.90000,-6.96661,-21.20905
21.00000,-6.99998,-21.19221
21.10000,-7.03328,-20.80406
21.20000,-7.06664,-20.86281
21.30000,-7.09988,-20.99872
21.40000,-7.13331,-21.71784
21.50000,-7.16673,-22.00886
21.60000,-7.19997,-21.77464
21.70000,-7.23339,-21.58428
21.80000,-7.26664,-21.49498
21.90000,-7.29994,-21.49772
22.00000,-7.33342,-21.49341
22.10000,-7.36666,-21.99946
22.20000,-7.40003,-21.69278
22.30000,-7.43339,-22.38761
22.40000,-7.46675,-22.33004
22.50000,-7.49999,-21.97478
22.60000,-7.53324,-21.85532
22.70000,-7.56660,-22.85293
22.80000,-7.59990,-22.90110
22.90000,-7.63327,-23.35349
23.00000,-7.66663,-22.72171
23.10000,-7.69999,-22.81689
23.20000,-7.73341,-23.14825
23.30000,-7.76672,-23.31080
23.40000,-7.79996,-22.93439
23.50000,-7.83320,-22.75931
23.60000,-7.86668,-23.27555
23.70000,-7.89993,-22.93439
23.80000,-7.93329,-23.38952
23.90000,-7.96665,-23.21327
24.00000,-7.99995,-22.83021
24.10000,-8.03332,-23.56578
24.20000,-8.06668,-23.88225
24.30000,-8.09998,-23.64568
24.40000,-8.13329,-23.83251
24.50000,-8.16665,-22.09033
24.60000,-8.20001,-22.61048
24.70000,-8.23337,-22.43971
24.80000,-8.26674,-22.50277
24.90000,-8.30004,-23.20857
25.00000,-8.33346,-23.22894
25.10000,-8.36676,-23.38208
25.20000,-8.40007,-22.98022
25.30000,-8.43343,-23.60377
25.40000,-8.46673,-23.09302
25.50000,-8.49997,-22.90698
25.60000,-8.53328,-23.95550
25.70000,-8.56652,-23.68093
25.80000,-8.60000,-23.29435
25.90000,-8.63336,-23.56539
26.00000,-8.66661,-24.10590
26.10000,-8.70009,-24.52578
26.20000,-8.73333,-24.32994
26.30000,-8.76670,-24.27001
26.40000,-8.80006,-24.43883
26.50000,-8.83342,-23.48078
26.60000,-8.86672,-23.88500
26.70000,-8.89997,-24.68911
26.80000,-8.93333,-23.43457
26.90000,-8.96675,-24.18463
27.00000,-9.00005,-24.61195
27.10000,-9.03330,-24.77841
27.20000,-9.06666,-24.00407
27.30000,-9.09996,-24.52735
27.40000,-9.13338,-25.17166
27.50000,-9.16663,-24.73611
27.60000,-9.20005,-23.80627
