Time,Extension,Load
(sec),(mm),(N)
0.00000,-0.00885,-0.79001
0.10000,-0.02511,0.18252
0.20000,-0.06356,-0.07324
0.30000,-0.10278,0.50722
0.40000,-0.13967,-0.04230
0.50000,-0.17453,-0.70541
0.60000,-0.20867,-1.37714
0.70000,-0.24215,-1.98816
0.80000,-0.27569,-1.51971
0.90000,-0.30899,-1.50561
1.00000,-0.34235,-1.28157
1.10000,-0.37566,-2.25215
1.20000,-0.40890,-2.06062
1.30000,-0.44232,-1.93019
1.40000,-0.47557,-2.25136
1.50000,-0.50887,-2.54473
1.60000,-0.54217,-2.61602
1.70000,-0.57547,-2.90664
1.80000,-0.60890,-2.62698
1.90000,-0.64208,-2.93876
2.00000,-0.67550,-3.28735
2.10000,-0.70892,-2.92348
2.20000,-0.74223,-3.64182
2.30000,-0.77553,-3.87565
2.40000,-0.80883,-3.91482
2.50000,-0.84225,-3.71389
2.60000,-0.87556,-3.98258
2.70000,-0.90886,-4.49803
2.80000,-0.94222,-4.43575
2.90000,-0.97547,-4.42674
3.00000,-1.00883,-4.70797
3.10000,-1.04219,-5.42121
3.20000,-1.07555,-5.47996
3.30000,-1.10898,-5.41925
3.40000,-1.14222,-5.48819
3.50000,-1.17552,-5.29000
3.60000,-1.20876,-5.29783
3.70000,-1.24219,-5.98131
3.80000,-1.27549,-5.60765
3.90000,-1.30891,-7.48496
4.00000,-1.34227,-6.16618
4.10000,-1.37552,-6.20026
4.20000,-1.40888,-7.24995
4.30000,-1.44224,-6.59468
4.40000,-1.47560,-7.46538
4.50000,-1.50885,-7.25740
4.60000,-1.54203,-7.64829
4.70000,-1.57545,-7.81162
4.80000,-1.60882,-7.26954
4.90000,-1.64224,-7.77559
5.00000,-1.67554,-8.40031
5.10000,-1.70890,-7.95537
5.20000,-1.74227,-8.61965
5.30000,-1.77563,-9.05794
5.40000,-1.80881,-9.09789
5.50000,-1.84211,-9.30705
5.60000,-1.87560,-9.19581
5.70000,-1.90884,-9.06773
5.80000,-1.94220,-9.51581
5.90000,-1.97556,-9.56359
6.00000,-2.00893,-10.04732
6.10000,-2.04229,-10.53025
6.20000,-2.07565,-10.47111
6.30000,-2.10884,-10.61407
6.40000,-2.14214,-10.37633
6.50000,-2.17556,-10.80952
6.60000,-2.20886,-10.48443
6.70000,-2.24223,-11.14793
6.80000,-2.27559,-11.42132
6.90000,-2.30883,-11.02534
7.00000,-2.34219,-11.48712
7.10000,-2.37556,-10.86945
7.20000,-2.40880,-12.27636
7.30000,-2.44216,-11.47420
7.40000,-2.47546,-12.31474
7.50000,-2.50883,-12.04957
7.60000,-2.54213,-12.20899
7.70000,-2.57549,-12.72678
7.80000,-2.60886,-13.26142
7.90000,-2.64216,-12.96257
8.00000,-2.67546,-13.00997
8.10000,-2.70882,-12.22191
8.20000,-2.74219,-13.10201
8.30000,-2.77555,-13.75415
8.40000,-2.80885,-12.80630
8.50000,-2.84227,-14.30407
8.60000,-2.87564,-14.43528
8.70000,-2.90882,-14.43685
8.80000,-2.94224,-14.07925
8.90000,-2.97566,-14.71455
9.00000,-3.00885,-14.67499
9.10000,-3.04215,-14.10236
9.20000,-3.07545,-14.76586
9.30000,-3.10881,-14.20615
9.40000,-3.14224,-14.57746
9.50000,-3.17554,-14.93193
9.60000,-3.20884,-15.48224
9.70000,-3.24221,-15.19239
9.80000,-3.27551,-15.36317
9.90000,-3.30893,-15.77012
10.00000,-3.34217,-15.81595
10.10000,-3.37548,-15.86412
10.20000,-3.40878,-16.13947
10.30000,-3.44220,-16.81316
10.40000,-3.47562,-16.47122
10.50000,-3.50893,-17.08106
10.60000,-3.54229,-17.21541
10.70000,-3.57553,-17.27103
10.80000,-3.60889,-17.15353
10.90000,-3.64214,-17.51387
11.00000,-3.67544,-17.64586
11.10000,-3.70886,-16.88758
11.20000,-3.74216,-18.09120
11.30000,-3.77553,-18.02971
11.40000,-3.80889,-18.89101
11.50000,-3.84219,-18.60391
11.60000,-3.87556,-18.61448
11.70000,-3.90892,-18.22281
11.80000,-3.94222,-18.90432
11.90000,-3.97558,-19.64695
12.00000,-4.00883,-19.06805
12.10000,-4.04213,-19.22276
12.20000,-4.07561,-20.31515
12.30000,-4.10885,-19.74682
12.40000,-4.14228,-20.04411
12.50000,-4.17552,-19.92660
12.60000,-4.20894,-20.35314
12.70000,-4.24224,-20.46477
12.80000,-4.27549,-20.42834
12.90000,-4.30873,-20.50120
13.00000,-4.34215,-20.61870
13.10000,-4.37552,-20.45419
13.20000,-4.40894,-21.58497
13.30000,-4.44224,-20.71858
13.40000,-4.47548,-21.26066
13.50000,-4.50891,-21.37072
13.60000,-4.54221,-22.39966
13.70000,-4.57539,-22.18306
13.80000,-4.60881,-22.30683
13.90000,-4.64218,-22.56690
14.00000,-4.67554,-22.45606
14.10000,-4.70896,-22.31075
14.20000,-4.74220,-22.14389
14.30000,-4.77545,-22.04519
14.40000,-4.80881,-22.77371
14.50000,-4.84229,-23.29856
14.60000,-4.87559,-22.80739
14.70000,-4.90890,-23.01968
14.80000,-4.94214,-23.10311
14.90000,-4.97550,-23.75251
15.00000,-5.00881,-23.05533
15.10000,-5.04223,-23.64597
15.20000,-5.07565,-24.01024
15.30000,-5.10895,-23.90292
15.40000,-5.14220,-23.82810
15.50000,-5.17556,-24.26169
15.60000,-5.20886,-24.15555
15.70000,-5.24216,-25.36622
15.80000,-5.27547,-24.49318
15.90000,-5.30877,-24.54605
16.00000,-5.34225,-24.64985
16.10000,-5.37555,-25.77122
16.20000,-5.40892,-24.83354
16.30000,-5.44222,-25.76378
16.40000,-5.47558,-25.52760
16.50000,-5.50889,-25.64980
16.60000,-5.54213,-25.83663
16.70000,-5.57549,-26.53656
16.80000,-5.60885,-26.65798
16.90000,-5.64216,-26.38929
17.00000,-5.67552,-25.29651
17.10000,-5.70882,-25.93651
17.20000,-5.74224,-26.50052
17.30000,-5.77543,-26.08926
17.40000,-5.80879,-26.25533
17.50000,-5.84233,-26.93607
17.60000,-5.87545,-26.63918
17.70000,-5.90876,-26.92823
17.80000,-5.94224,-27.75076
17.90000,-5.97566,-27.85455
18.00000,-6.00896,-27.72687
18.10000,-6.04233,-26.64074
18.20000,-6.07557,-27.94973
18.30000,-6.10893,-28.10797
18.40000,-6.14218,-28.04491
18.50000,-6.17554,-28.09700
18.60000,-6.20884,-28.29166
18.70000,-6.24208,-29.10596
18.80000,-6.27545,-28.74601
18.90000,-6.30875,-28.44912
19.00000,-6.34217,-28.05744
19.10000,-6.37559,-29.12907
19.20000,-6.40890,-29.31159
19.30000,-6.44226,-29.43184
19.40000,-6.47550,-29.82822
19.50000,-6.50886,-29.96374
19.60000,-6.54217,-30.03698
19.70000,-6.57559,-30.34993
19.80000,-6.60901,-30.84110
19.90000,-6.64213,-30.44119
20.00000,-6.67544,-30.65113
20.10000,-6.70886,-30.39458
20.20000,-6.74216,-30.68247
20.30000,-6.77559,-30.85167
20.40000,-6.80883,-31.10234
20.50000,-6.84213,-30.78900
20.60000,-6.87549,-31.43762
20.70000,-6.90880,-31.75919
20.80000,-6.94222,-31.62758
20.90000,-6.97546,-31.97696
21.00000,-7.00882,-32.04159
21.10000,-7.04219,-31.85358
21.20000,-7.07555,-32.32869
21.30000,-7.10885,-32.38117
21.40000,-7.14216,-32.66984
21.50000,-7.17540,-32.62010
21.60000,-7.20888,-32.61696
21.70000,-7.24218,-32.68276
21.80000,-7.27549,-33.32081
21.90000,-7.30897,-32.87273
22.00000,-7.34227,-33.13672
22.10000,-7.37563,-33.12536
22.20000,-7.40882,-33.65060
22.30000,-7.44218,-33.66392
22.40000,-7.47554,-33.30945
22.50000,-7.50890,-34.31723
22.60000,-7.54221,-34.23224
22.70000,-7.57545,-34.25418
22.80000,-7.60881,-33.78847
22.90000,-7.64211,-34.49427
23.00000,-7.67548,-34.28198
23.10000,-7.70896,-34.30509
23.20000,-7.74226,-34.78882
23.30000,-7.77551,-35.19342
23.40000,-7.80887,-35.04419
23.50000,-7.84217,-35.29447
23.60000,-7.87559,-34.93060
23.70000,-7.90884,-34.88752
23.80000,-7.94226,-34.42612
23.90000,-7.97562,-34.73907
24.00000,-8.00886,-34.62862
24.10000,-8.04223,-35.61447
24.20000,-8.07553,-35.23258
24.30000,-8.10889,-35.43587
24.40000,-8.14225,-35.11313
24.50000,-8.17556,-35.44762
24.60000,-8.20892,-35.57217
24.70000,-8.24228,-35.67362
24.80000,-8.27552,-35.94035
24.90000,-8.30889,-36.61129
25.00000,-8.34231,-36.45658
25.10000,-8.37549,-36.53570
25.20000,-8.40897,-36.41623
25.30000,-8.44222,-35.96894
25.40000,-8.47546,-37.18158
25.50000,-8.50882,-36.42407
25.60000,-8.54213,-36.62461
25.70000,-8.57561,-36.77658
25.80000,-8.60885,-37.25443
25.90000,-8.64227,-37.61124
26.00000,-8.67558,-37.61320
26.10000,-8.70888,-37.93321
26.20000,-8.74218,-37.78241
26.30000,-8.77554,-37.70682
26.40000,-8.80897,-38.04953
26.50000,-8.84221,-38.27475
26.60000,-8.87557,-38.62843
26.70000,-8.90882,-38.14706
26.80000,-8.94224,-38.37580
26.90000,-8.97560,-38.51250
27.00000,-9.00890,-38.63861
27.10000,-9.04215,-39.30838
27.20000,-9.07563,-38.84660
27.30000,-9.10887,-39.02364
27.40000,-9.14223,-39.06672
27.50000,-9.17554,-39.86887
27.60000,-9.20884,-39.96719
27.70000,-9.24226,-40.20023
27.80000,-9.27556,-40.36748
27.90000,-9.30887,-40.46618
28.00000,-9.34223,-39.68949
28.10000,-9.37547,-39.93468
28.20000,-9.40883,-40.09879
28.30000,-9.44220,-41.03686
28.40000,-9.47544,-40.07725
28.50000,-9.50874,-40.76425
28.60000,-9.54211,-40.54099
28.70000,-9.57559,-41.09287
28.80000,-9.60889,-40.07333
28.90000,-9.64225,-41.35412
29.00000,-9.67562,-41.83431
29.10000,-9.70886,-41.33414
29.20000,-9.74222,-41.70937
29.30000,-9.77558,-41.30006
29.40000,-9.80889,-42.05013
29.50000,-9.84231,-42.13825
29.60000,-9.87567,-43.17072
29.70000,-9.90897,-42.00156
29.80000,-9.94216,-42.43476
29.90000,-9.97540,-42.82565
30.00000,-10.00876,-42.72029
30.10000,-10.04213,-41.49747
30.20000,-10.07549,-42.63686
30.30000,-10.10885,-43.47975
30.40000,-10.14215,-42.64979
30.50000,-10.17558,-43.46487
30.60000,-10.20888,-42.95177
30.70000,-10.24212,-44.35672
30.80000,-10.27548,-43.66345
30.90000,-10.30891,-44.21532
31.00000,-10.34227,-44.26076
31.10000,-10.37551,-43.74766
31.20000,-10.40887,-43.07750
