Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00036,-1.06045
0.10000,-0.00066,-0.37776
0.20000,-0.00401,0.55208
0.30000,-0.00819,-0.56772
0.40000,-0.01226,-0.25007
0.50000,-0.01590,-0.01938
0.60000,-0.01949,-0.06990
0.70000,-0.02284,-1.04087
0.80000,-0.02625,0.55247
0.90000,-0.02972,-0.74085
1.00000,-0.03300,-0.67426
1.10000,-0.03635,-0.14119
1.20000,-0.03976,-0.81683
1.30000,-0.04293,-0.23911
1.40000,-0.04634,-0.02564
1.50000,-0.04969,-0.48038
1.60000,-0.05297,-0.01154
1.70000,-0.05638,-0.31823
1.80000,-0.05979,0.11967
1.90000,-0.06290,-0.17056
2.00000,-0.06631,-0.00332
2.10000,-0.06971,0.33783
2.20000,-0.07288,0.02175
2.30000,-0.07629,-0.22305
2.40000,-0.07982,0.10557
2.50000,-0.08299,-0.20699
2.60000,-0.08628,0.30454
2.70000,-0.08968,-0.00606
2.80000,-0.09297,-0.06716
2.90000,-0.09626,-0.50427
3.00000,-0.09973,-0.52542
3.10000,-0.10308,-0.31940
3.20000,-0.10631,-0.32058
3.30000,-0.10965,-0.58378
3.40000,-0.11300,-0.18075
3.50000,-0.11623,-0.67935
3.60000,-0.11964,-0.53600
3.70000,-0.12305,-0.63431
3.80000,-0.12628,-0.47921
3.90000,-0.12968,-0.06794
4.00000,-0.13309,-0.26731
4.10000,-0.13626,0.58694
4.20000,-0.13967,-1.09453
4.30000,-0.14308,-0.52934
4.40000,-0.14630,-0.63784
4.50000,-0.14965,0.02645
4.60000,-0.15312,-0.01742
4.70000,-0.15635,0.20623
4.80000,-0.15958,-0.57634
4.90000,-0.16299,-0.40009
5.00000,-0.16627,-0.59514
5.10000,-0.16956,-0.39734
5.20000,-0.17303,-0.34408
5.30000,-0.17638,0.28378
5.40000,-0.17961,-0.27397
5.50000,-0.18296,-0.03622
5.60000,-0.18630,-0.89399
5.70000,-0.18953,-0.10319
5.80000,-0.19294,-0.81331
5.90000,-0.19647,-0.12043
6.00000,-0.19964,-0.14902
6.10000,-0.20299,0.08716
6.20000,-0.20639,-0.51759
6.30000,-0.20962,-0.66564
6.40000,-0.21291,-0.30608
6.50000,-0.21638,0.06601
6.60000,-0.21967,-0.60846
6.70000,-0.22301,-1.31230
6.80000,-0.22642,-0.87715
6.90000,-0.22965,-0.66604
7.00000,-0.23288,-0.40048
7.10000,-0.23629,-1.19989
7.20000,-0.23958,-1.05301
7.30000,-0.24298,-0.76200
7.40000,-0.24639,-1.57708
7.50000,-0.24974,-2.61267
7.60000,-0.25291,-4.14766
7.70000,-0.25632,-6.64304
7.80000,-0.25973,-9.82659
7.90000,-0.26289,-13.30665
8.00000,-0.26636,-16.90891
8.10000,-0.26971,-22.04616
8.20000,-0.27294,-29.24558
8.30000,-0.27629,-40.09036
8.40000,-0.27970,-56.17500
8.50000,-0.28292,-75.33313
8.60000,-0.28633,-99.83884
8.70000,-0.28974,-134.45728
8.80000,-0.29297,-169.25705
8.90000,-0.29632,-209.68330
9.00000,-0.29972,-255.05014
9.10000,-0.30289,-298.06576
9.20000,-0.30624,-342.71546
9.30000,-0.30965,-391.62855
9.40000,-0.31294,-439.67292
9.50000,-0.31623,-490.26008
9.60000,-0.31969,-545.02916
9.70000,-0.32292,-600.18557
9.80000,-0.32615,-655.75135
9.90000,-0.32962,-717.47699
10.00000,-0.33297,-778.36332
10.10000,-0.33620,-838.79409
10.20000,-0.33966,-906.62371
10.30000,-0.34301,-975.98042
10.40000,-0.34618,-1040.58841
10.50000,-0.34959,-1111.33913
10.60000,-0.35300,-1181.93943
10.70000,-0.35617,-1251.02941
10.80000,-0.35963,-1328.34539
10.90000,-0.36304,-1406.78752
11.00000,-0.36627,-1481.86116
11.10000,-0.36962,-1564.95646
11.20000,-0.37303,-1649.97708
11.30000,-0.37620,-1731.50413
11.40000,-0.37954,-1814.32422
11.50000,-0.38301,-1907.03683
11.60000,-0.38624,-1993.23557
11.70000,-0.38959,-2081.35061
11.80000,-0.39300,-2179.71969
11.90000,-0.39628,-2273.19505
