Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00006,-0.00180
0.10000,-0.01644,-0.00358
0.20000,-0.05094,0.00469
0.30000,-0.08544,-0.00472
0.40000,-0.11808,-0.00579
0.50000,-0.14917,-0.00379
0.60000,-0.17967,-0.00337
0.70000,-0.20986,-0.00330
0.80000,-0.24000,-0.00403
0.90000,-0.27007,-0.00508
1.00000,-0.29996,-0.00275
1.10000,-0.33004,-0.00583
1.20000,-0.36005,-0.00971
1.30000,-0.39001,-0.00911
1.40000,-0.42008,-0.01212
1.50000,-0.44998,-0.01378
1.60000,-0.48005,-0.01809
1.70000,-0.50988,-0.02275
1.80000,-0.53996,-0.02306
1.90000,-0.56985,-0.02405
2.00000,-0.59993,-0.02768
2.10000,-0.62994,-0.02972
2.20000,-0.65996,-0.02977
2.30000,-0.69003,-0.02394
2.40000,-0.72004,-0.03099
2.50000,-0.75000,-0.02903
2.60000,-0.77995,-0.02616
2.70000,-0.80997,-0.03414
2.80000,-0.83992,-0.03616
2.90000,-0.87000,-0.03832
3.00000,-0.89995,-0.03838
3.10000,-0.93003,-0.04144
3.20000,-0.95998,-0.04319
3.30000,-0.98993,-0.04735
3.40000,-1.02001,-0.05296
3.50000,-1.04990,-0.05854
3.60000,-1.07998,-0.05955
3.70000,-1.10987,-0.06240
3.80000,-1.13989,-0.06671
3.90000,-1.16984,-0.07293
4.00000,-1.19992,-0.07587
4.10000,-1.22981,-0.07873
4.20000,-1.25994,-0.08107
4.30000,-1.28996,-0.08511
4.40000,-1.31997,-0.08640
4.50000,-1.34993,-0.09125
4.60000,-1.37988,-0.09812
4.70000,-1.41002,-0.09888
4.80000,-1.43997,-0.10198
4.90000,-1.46998,-0.10533
5.00000,-1.49994,-0.10914
5.10000,-1.52995,-0.10571
5.20000,-1.55997,-0.10789
5.30000,-1.59004,-0.11129
5.40000,-1.61994,-0.11279
5.50000,-1.65007,-0.12087
5.60000,-1.67997,-0.12065
5.70000,-1.70992,-0.12290
5.80000,-1.73999,-0.13615
5.90000,-1.76989,-0.13511
6.00000,-1.79996,-0.13894
6.10000,-1.82992,-0.15269
6.20000,-1.85993,-0.15059
6.30000,-1.88989,-0.15083
6.40000,-1.91990,-0.16667
6.50000,-1.94991,-0.16401
6.60000,-1.97999,-0.16307
6.70000,-2.01006,-0.16752
6.80000,-2.04002,-0.17339
6.90000,-2.06997,-0.16967
7.00000,-2.09987,-0.17741
7.10000,-2.12994,-0.18108
7.20000,-2.15984,-0.18137
7.30000,-2.18985,-0.18569
7.40000,-2.21980,-0.18867
7.50000,-2.24994,-0.18717
7.60000,-2.27989,-0.18900
7.70000,-2.30991,-0.19359
7.80000,-2.33986,-0.20443
7.90000,-2.36994,-0.20075
8.00000,-2.39989,-0.19453
8.10000,-2.42996,-0.20868
8.20000,-2.45986,-0.21485
8.30000,-2.48999,-0.20402
8.40000,-2.51995,-0.20950
8.50000,-2.55002,-0.20980
8.60000,-2.57998,-0.21441
8.70000,-2.60993,-0.21103
8.80000,-2.63995,-0.21004
8.90000,-2.66990,-0.21562
9.00000,-2.69997,-0.22011
9.10000,-2.72999,-0.21702
9.20000,-2.75994,-0.21474
9.30000,-2.78996,-0.22175
9.40000,-2.81991,-0.22648
9.50000,-2.84993,-0.22612
9.60000,-2.88000,-0.22677
9.70000,-2.90996,-0.22726
9.80000,-2.93985,-0.22765
9.90000,-2.96992,-0.23750
10.00000,-2.99994,-0.23326
10.10000,-3.02995,-0.23413
10.20000,-3.05997,-0.23864
10.30000,-3.08992,-0.23981
10.40000,-3.12006,-0.24005
10.50000,-3.14995,-0.24437
10.60000,-3.17996,-0.24071
10.70000,-3.20992,-0.24301
10.80000,-3.23987,-0.24743
10.90000,-3.26995,-0.24472
11.00000,-3.29990,-0.25035
11.10000,-3.32998,-0.24935
11.20000,-3.35999,-0.25645
11.30000,-3.38983,-0.24983
11.40000,-3.41984,-0.26089
11.50000,-3.44985,-0.25581
11.60000,-3.47999,-0.26460
11.70000,-3.50994,-0.26101
11.80000,-3.53996,-0.26857
11.90000,-3.56997,-0.26815
12.00000,-3.59993,-0.27452
12.10000,-3.62988,-0.27523
12.20000,-3.65989,-0.28001
12.30000,-3.68991,-0.28082
12.40000,-3.71998,-0.28618
12.50000,-3.75000,-0.28627
12.60000,-3.78007,-0.29168
12.70000,-3.80991,-0.29220
12.80000,-3.83992,-0.29667
12.90000,-3.86988,-0.30083
13.00000,-3.89989,-0.29990
13.10000,-3.92996,-0.30532
13.20000,-3.95992,-0.30539
13.30000,-3.98993,-0.31030
13.40000,-4.01995,-0.31127
13.50000,-4.04984,-0.31408
13.60000,-4.07998,-0.31687
13.70000,-4.10993,-0.31701
13.80000,-4.13988,-0.32030
13.90000,-4.16996,-0.32236
14.00000,-4.19997,-0.32266
14.10000,-4.22987,-0.32729
14.20000,-4.26006,-0.32735
14.30000,-4.28990,-0.32697
14.40000,-4.31997,-0.32909
14.50000,-4.34999,-0.33042
14.60000,-4.37994,-0.33304
14.70000,-4.41001,-0.33027
14.80000,-4.43997,-0.33255
14.90000,-4.46998,-0.33522
15.00000,-4.49994,-0.33392
15.10000,-4.52995,-0.33641
15.20000,-4.55985,-0.34107
15.30000,-4.58986,-0.33859
15.40000,-4.61994,-0.33873
15.50000,-4.65001,-0.34522
15.60000,-4.68008,-0.34384
15.70000,-4.70998,-0.34098
15.80000,-4.73999,-0.34890
15.90000,-4.76995,-0.35032
16.00000,-4.79984,-0.34822
16.10000,-4.82992,-0.35229
16.20000,-4.85999,-0.36194
16.30000,-4.88994,-0.36110
16.40000,-4.91990,-0.36703
16.50000,-4.94991,-0.36619
16.60000,-4.97999,-0.36838
16.70000,-5.00994,-0.36827
16.80000,-5.03996,-0.37505
16.90000,-5.06997,-0.37268
17.00000,-5.09998,-0.37078
17.10000,-5.13000,-0.37997
17.20000,-5.15983,-0.38937
17.30000,-5.18991,-0.38596
17.40000,-5.21986,-0.38526
17.50000,-5.24994,-0.38598
17.60000,-5.27995,-0.38553
17.70000,-5.30991,-0.38990
17.80000,-5.33998,-0.38607
17.90000,-5.36993,-0.39722
18.00000,-5.39995,-0.40405
18.10000,-5.42990,-0.40861
18.20000,-5.45998,-0.40219
18.30000,-5.48987,-0.41568
