Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,-0.04494
0.10000,-0.01602,0.02888
0.20000,-0.05052,0.03926
0.30000,-0.08532,0.10477
0.40000,-0.11808,0.04713
0.50000,-0.14935,-0.00477
0.60000,-0.17985,-0.10794
0.70000,-0.20998,-0.24580
0.80000,-0.24011,-0.33683
0.90000,-0.27019,-0.52492
1.00000,-0.30008,-0.64225
1.10000,-0.33016,-0.85004
1.20000,-0.36011,-0.96652
1.30000,-0.39007,-1.08282
1.40000,-0.42008,-1.25447
1.50000,-0.45010,-1.38782
1.60000,-0.48005,-1.51607
1.70000,-0.51012,-1.73418
1.80000,-0.54008,-1.82551
1.90000,-0.57003,-2.02591
2.00000,-0.60011,-2.16499
2.10000,-0.63000,-2.32168
2.20000,-0.66002,-2.49384
2.30000,-0.68997,-2.60340
2.40000,-0.71999,-2.74440
2.50000,-0.75000,-2.90361
2.60000,-0.77989,-3.09907
2.70000,-0.80991,-3.22481
2.80000,-0.83998,-3.38073
2.90000,-0.87006,-3.53453
3.00000,-0.90001,-3.68293
3.10000,-0.93003,-3.76819
3.20000,-0.95998,-4.00211
3.30000,-0.98999,-4.12999
3.40000,-1.02001,-4.33794
3.50000,-1.05002,-4.48536
3.60000,-1.08010,-4.57267
3.70000,-1.10999,-4.74255
3.80000,-1.13995,-4.88380
3.90000,-1.17002,-4.97911
4.00000,-1.19992,-5.17873
4.10000,-1.22999,-5.39634
4.20000,-1.25988,-5.53971
4.30000,-1.29002,-5.63835
4.40000,-1.31997,-5.79179
4.50000,-1.35005,-5.91397
4.60000,-1.38006,-6.20016
4.70000,-1.40996,-6.32874
4.80000,-1.44003,-6.43481
4.90000,-1.46998,-6.57682
5.00000,-1.49988,-6.77133
5.10000,-1.53001,-6.82179
5.20000,-1.55991,-7.06470
5.30000,-1.58986,-7.22492
5.40000,-1.61988,-7.35128
5.50000,-1.65013,-7.55942
5.60000,-1.68014,-7.64939
5.70000,-1.70998,-7.84153
5.80000,-1.73999,-7.99115
5.90000,-1.76995,-8.10918
6.00000,-1.80008,-8.24516
6.10000,-1.83004,-8.41339
6.20000,-1.85999,-8.59059
6.30000,-1.89007,-8.70733
6.40000,-1.91996,-8.87829
6.50000,-1.95003,-9.02629
6.60000,-1.98011,-9.17881
6.70000,-2.01000,-9.27820
6.80000,-2.04002,-9.44987
6.90000,-2.06991,-9.57013
7.00000,-2.09993,-9.79073
7.10000,-2.13000,-9.91995
7.20000,-2.16008,-10.04990
7.30000,-2.19015,-10.20756
7.40000,-2.21998,-10.35036
7.50000,-2.25006,-10.54490
7.60000,-2.28001,-10.65172
7.70000,-2.31003,-10.81202
7.80000,-2.33998,-10.99774
7.90000,-2.37006,-11.16906
8.00000,-2.39995,-11.26440
8.10000,-2.42996,-11.39019
8.20000,-2.45998,-11.54527
8.30000,-2.48987,-11.68132
8.40000,-2.51995,-11.87065
8.50000,-2.54990,-12.04272
8.60000,-2.57998,-12.18265
