Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00006,-0.00788
0.10000,-0.01632,-0.00243
0.20000,-0.05088,-0.00712
0.30000,-0.08544,-0.01272
0.40000,-0.11808,-0.02104
0.50000,-0.14923,-0.02734
0.60000,-0.17973,-0.03273
0.70000,-0.20986,-0.03466
0.80000,-0.24000,-0.03510
0.90000,-0.27007,-0.03964
1.00000,-0.30002,-0.03991
1.10000,-0.33004,-0.04443
1.20000,-0.36005,-0.04797
1.30000,-0.38995,-0.05265
1.40000,-0.42008,-0.05484
1.50000,-0.44998,-0.05609
1.60000,-0.47999,-0.05949
1.70000,-0.50994,-0.06312
1.80000,-0.53996,-0.06828
1.90000,-0.56985,-0.07157
2.00000,-0.59993,-0.08051
2.10000,-0.62994,-0.08788
2.20000,-0.65996,-0.09530
2.30000,-0.68997,-0.10506
2.40000,-0.71999,-0.11240
2.50000,-0.75000,-0.11677
2.60000,-0.77995,-0.12214
2.70000,-0.80997,-0.12535
2.80000,-0.83998,-0.13056
2.90000,-0.87000,-0.13205
3.00000,-0.89995,-0.13836
3.10000,-0.93003,-0.14305
3.20000,-0.95998,-0.14985
3.30000,-0.98993,-0.15088
3.40000,-1.01995,-0.15495
3.50000,-1.04990,-0.15507
3.60000,-1.07998,-0.17214
3.70000,-1.10993,-0.17819
3.80000,-1.13983,-0.18566
3.90000,-1.16984,-0.19337
4.00000,-1.19986,-0.19748
4.10000,-1.22987,-0.20682
4.20000,-1.25994,-0.21381
4.30000,-1.28996,-0.22526
4.40000,-1.31997,-0.22987
4.50000,-1.34993,-0.23420
4.60000,-1.37988,-0.23328
4.70000,-1.41002,-0.24612
4.80000,-1.43997,-0.25227
4.90000,-1.47004,-0.25803
5.00000,-1.49994,-0.26653
5.10000,-1.52995,-0.27645
5.20000,-1.55997,-0.28452
5.30000,-1.59004,-0.28927
5.40000,-1.61994,-0.29651
5.50000,-1.65007,-0.30016
5.60000,-1.67997,-0.30588
5.70000,-1.70992,-0.31268
5.80000,-1.73999,-0.31859
5.90000,-1.76989,-0.32345
6.00000,-1.79996,-0.33171
6.10000,-1.82986,-0.33799
6.20000,-1.85993,-0.34580
6.30000,-1.88989,-0.35521
6.40000,-1.91990,-0.36307
6.50000,-1.94991,-0.37062
6.60000,-1.97999,-0.37822
6.70000,-2.01006,-0.38371
6.80000,-2.04002,-0.38976
6.90000,-2.06997,-0.39637
7.00000,-2.09987,-0.40401
7.10000,-2.12988,-0.41295
7.20000,-2.15984,-0.41942
7.30000,-2.18985,-0.42487
7.40000,-2.21980,-0.43193
7.50000,-2.24994,-0.44207
7.60000,-2.27989,-0.44166
7.70000,-2.30991,-0.44794
7.80000,-2.33992,-0.45512
7.90000,-2.37000,-0.46272
8.00000,-2.39989,-0.46710
8.10000,-2.42996,-0.47457
8.20000,-2.45986,-0.48065
8.30000,-2.48999,-0.48684
8.40000,-2.51995,-0.49244
8.50000,-2.54996,-0.49927
8.60000,-2.57998,-0.50608
8.70000,-2.60993,-0.50986
8.80000,-2.64001,-0.51247
8.90000,-2.66990,-0.52162
9.00000,-2.69997,-0.53098
9.10000,-2.72999,-0.52983
9.20000,-2.75994,-0.53919
9.30000,-2.78996,-0.53833
9.40000,-2.81997,-0.54735
9.50000,-2.84993,-0.55377
9.60000,-2.88000,-0.55720
9.70000,-2.90996,-0.55866
9.80000,-2.93985,-0.56788
9.90000,-2.96992,-0.57124
10.00000,-2.99994,-0.57765
10.10000,-3.02989,-0.58579
10.20000,-3.05997,-0.57818
10.30000,-3.08992,-0.58991
10.40000,-3.12006,-0.59284
10.50000,-3.14995,-0.59802
10.60000,-3.17996,-0.60780
10.70000,-3.20992,-0.60836
10.80000,-3.23987,-0.61595
10.90000,-3.26989,-0.61369
11.00000,-3.29990,-0.62103
11.10000,-3.32992,-0.62580
11.20000,-3.35993,-0.62962
11.30000,-3.38983,-0.63729
11.40000,-3.41990,-0.63762
11.50000,-3.44985,-0.64451
11.60000,-3.47999,-0.65564
11.70000,-3.50994,-0.65542
11.80000,-3.53996,-0.66122
11.90000,-3.56991,-0.66849
12.00000,-3.59993,-0.67632
12.10000,-3.62988,-0.67488
12.20000,-3.65989,-0.67933
12.30000,-3.68991,-0.69067
12.40000,-3.71998,-0.69890
12.50000,-3.75000,-0.70529
12.60000,-3.78001,-0.70945
12.70000,-3.80985,-0.71380
12.80000,-3.83992,-0.71972
12.90000,-3.86988,-0.72717
13.00000,-3.89989,-0.72623
13.10000,-3.92996,-0.74133
13.20000,-3.95992,-0.74130
13.30000,-3.98993,-0.74552
13.40000,-4.02001,-0.75067
13.50000,-4.04990,-0.75628
13.60000,-4.07998,-0.76210
13.70000,-4.10993,-0.76811
13.80000,-4.13988,-0.76976
13.90000,-4.16996,-0.77563
14.00000,-4.19997,-0.78097
14.10000,-4.22987,-0.78322
14.20000,-4.26006,-0.78946
14.30000,-4.28996,-0.79197
14.40000,-4.31997,-0.79601
14.50000,-4.34999,-0.80155
14.60000,-4.38000,-0.80721
14.70000,-4.41007,-0.80868
14.80000,-4.43997,-0.81515
14.90000,-4.46998,-0.82392
15.00000,-4.49988,-0.82682
15.10000,-4.52989,-0.83191
15.20000,-4.55985,-0.83711
