Time,Extension,Load
(sec),(mm),(N)
0.00000,-0.00006,6.61369
0.10000,-0.00108,6.78642
0.20000,-0.00484,7.78676
0.30000,-0.00909,8.01002
0.40000,-0.01285,6.96150
0.50000,-0.01644,6.98774
0.60000,-0.01985,6.67126
0.70000,-0.02320,6.48287
0.80000,-0.02661,7.82005
0.90000,-0.03007,6.96424
1.00000,-0.03330,7.40762
1.10000,-0.03671,7.60032
1.20000,-0.04006,6.58274
1.30000,-0.04323,6.77506
1.40000,-0.04664,6.93212
1.50000,-0.05004,6.40962
1.60000,-0.05327,6.38025
1.70000,-0.05668,6.51655
1.80000,-0.06009,7.44169
1.90000,-0.06326,6.45506
2.00000,-0.06667,6.82872
2.10000,-0.07007,6.56708
2.20000,-0.07330,5.94118
2.30000,-0.07665,6.43312
2.40000,-0.08012,6.32541
2.50000,-0.08329,6.43861
2.60000,-0.08663,6.33560
2.70000,-0.08998,6.53809
2.80000,-0.09333,5.95723
2.90000,-0.09656,6.65285
3.00000,-0.10009,6.88003
3.10000,-0.10338,6.07983
3.20000,-0.10660,6.68145
3.30000,-0.11001,6.51733
3.40000,-0.11336,7.19924
3.50000,-0.11659,6.30269
3.60000,-0.12000,6.34382
3.70000,-0.12341,5.91258
3.80000,-0.12663,6.14524
3.90000,-0.12998,6.33560
4.00000,-0.13339,5.97329
4.10000,-0.13656,6.65246
4.20000,-0.14003,5.16134
4.30000,-0.14344,5.46372
4.40000,-0.14666,5.42573
4.50000,-0.15007,5.44805
4.60000,-0.15348,5.69285
4.70000,-0.15665,5.84717
4.80000,-0.15994,5.45628
4.90000,-0.16334,5.67366
5.00000,-0.16663,5.87890
5.10000,-0.16992,5.27807
5.20000,-0.17339,5.55694
5.30000,-0.17674,5.31292
5.40000,-0.17991,4.65647
5.50000,-0.18331,4.55934
5.60000,-0.18666,4.98548
5.70000,-0.18989,5.07870
5.80000,-0.19330,4.71522
5.90000,-0.19683,3.85667
6.00000,-0.19994,4.05094
6.10000,-0.20334,4.04546
6.20000,-0.20669,4.32120
6.30000,-0.20998,2.92878
6.40000,-0.21333,3.24722
6.50000,-0.21674,2.66087
6.60000,-0.22003,2.29192
6.70000,-0.22337,1.82190
6.80000,-0.22672,1.09064
6.90000,-0.22995,-0.17683
7.00000,-0.23324,-1.12469
7.10000,-0.23665,-3.24837
7.20000,-0.23994,-6.86081
7.30000,-0.24334,-11.75130
7.40000,-0.24669,-16.27204
7.50000,-0.25010,-23.71000
7.60000,-0.25327,-32.01396
7.70000,-0.25674,-39.87258
7.80000,-0.26002,-49.03510
7.90000,-0.26325,-54.31061
8.00000,-0.26666,-64.07984
8.10000,-0.27007,-79.80178
8.20000,-0.27324,-97.42532
8.30000,-0.27665,-118.14468
8.40000,-0.28005,-141.14125
8.50000,-0.28322,-166.21255
8.60000,-0.28663,-193.39105
8.70000,-0.29004,-225.88426
8.80000,-0.29327,-256.06186
8.90000,-0.29668,-292.53331
9.00000,-0.30008,-330.20761
9.10000,-0.30325,-366.81225
9.20000,-0.30660,-408.44171
9.30000,-0.31001,-452.61551
9.40000,-0.31330,-497.42465
9.50000,-0.31659,-542.11547
9.60000,-0.32011,-591.83226
9.70000,-0.32328,-641.97644
9.80000,-0.32651,-693.05436
9.90000,-0.32998,-749.27495
10.00000,-0.33327,-805.70709
10.10000,-0.33656,-861.39822
10.20000,-0.34002,-925.07796
10.30000,-0.34337,-987.56272
10.40000,-0.34648,-1046.54822
10.50000,-0.34995,-1107.68005
10.60000,-0.35336,-1170.56044
10.70000,-0.35652,-1233.78076
10.80000,-0.35999,-1305.78559
10.90000,-0.36340,-1376.38506
11.00000,-0.36663,-1442.82850
11.10000,-0.36998,-1514.88706
11.20000,-0.37339,-1590.71311
11.30000,-0.37655,-1661.82145
11.40000,-0.37990,-1733.68640
11.50000,-0.38331,-1811.64294
11.60000,-0.38660,-1886.65707
11.70000,-0.38995,-1965.44696
11.80000,-0.39341,-2048.33448
11.90000,-0.39664,-2128.74673
12.00000,-0.39987,-2209.59522
12.10000,-0.40328,-2293.03129
12.20000,-0.40663,-2377.67752
12.30000,-0.40980,-2459.25225
12.40000,-0.41332,-2547.95235
12.50000,-0.41667,-2638.67732
12.60000,-0.41984,-2719.13353
12.70000,-0.42331,-2809.59066
12.80000,-0.42666,-2898.92461
12.90000,-0.42989,-2986.65874
13.00000,-0.43329,-3074.55752
13.10000,-0.43670,-3167.62403
13.20000,-0.43993,-3256.16151
13.30000,-0.44328,-3349.26620
13.40000,-0.44663,-3444.91228
13.50000,-0.44992,-3535.20960
13.60000,-0.45326,-3628.99527
13.70000,-0.45667,-3724.12838
13.80000,-0.45996,-3818.99662
13.90000,-0.46331,-3916.54260
14.00000,-0.46666,-4013.98875
14.10000,-0.46995,-4112.19820
14.20000,-0.47317,-4206.16716
14.30000,-0.47670,-4309.80809
14.40000,-0.47993,-4410.33356
14.50000,-0.48328,-4504.30736
14.60000,-0.48669,-4609.51999
14.70000,-0.48997,-4710.61878
14.80000,-0.49320,-4807.24201
14.90000,-0.49661,-4911.50729
15.00000,-0.49996,-5016.14623
15.10000,-0.50325,-5115.35369
15.20000,-0.50672,-5225.45800
15.30000,-0.51000,-5328.47494
15.40000,-0.51317,-5428.42001
15.50000,-0.51664,-5536.76970
15.60000,-0.51999,-5645.75344
15.70000,-0.52322,-5745.11662
15.80000,-0.52663,-5857.13647
15.90000,-0.53003,-5965.32412
16.00000,-0.53332,-6072.47353
16.10000,-0.53667,-6180.66601
16.20000,-0.54002,-6295.41054
16.30000,-0.54325,-6398.55266
16.40000,-0.54654,-6505.66518
16.50000,-0.55000,-6618.99969
16.60000,-0.55329,-6728.68490
16.70000,-0.55658,-6832.75536
