Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,-0.03483
0.10000,-0.01620,0.02989
0.20000,-0.05058,0.03133
0.30000,-0.08532,0.08257
0.40000,-0.11802,0.04911
0.50000,-0.14923,0.00639
0.60000,-0.17991,0.02479
0.70000,-0.21004,0.01540
0.80000,-0.24011,0.05945
0.90000,-0.27019,-0.00059
1.00000,-0.30008,-0.01405
1.10000,-0.33010,0.06012
1.20000,-0.36017,0.00913
1.30000,-0.39007,0.01369
1.40000,-0.42014,-0.01470
1.50000,-0.45004,0.00762
1.60000,-0.47999,-0.37635
1.70000,-0.50994,-1.42493
1.80000,-0.53996,-2.42322
1.90000,-0.56997,-3.62989
2.00000,-0.59999,-5.05810
2.10000,-0.63000,-6.59118
2.20000,-0.66002,-8.30703
2.30000,-0.68991,-10.00665
2.40000,-0.72004,-11.81858
2.50000,-0.74994,-13.64131
2.60000,-0.78001,-15.54275
2.70000,-0.80997,-17.52428
2.80000,-0.84004,-19.57196
2.90000,-0.87000,-21.57349
3.00000,-0.89995,-23.44257
3.10000,-0.92991,-23.99411
3.20000,-0.95992,-24.01103
3.30000,-0.98993,-24.87739
3.40000,-1.02001,-26.19156
3.50000,-1.04996,-27.80341
3.60000,-1.08004,-29.77143
3.70000,-1.10999,-31.68805
3.80000,-1.14007,-33.74984
3.90000,-1.16996,-35.82932
4.00000,-1.19998,-37.98738
4.10000,-1.23005,-40.04597
4.20000,-1.26006,-42.14756
4.30000,-1.29002,-44.00574
4.40000,-1.31997,-46.11107
4.50000,-1.34999,-48.11136
4.60000,-1.37994,-50.17152
4.70000,-1.40996,-52.27665
4.80000,-1.43991,-54.31715
4.90000,-1.46998,-56.44763
5.00000,-1.50000,-58.58446
5.10000,-1.53001,-60.70550
5.20000,-1.55997,-62.84169
5.30000,-1.59004,-64.91920
5.40000,-1.62000,-67.10728
5.50000,-1.65007,-69.22949
5.60000,-1.68008,-71.29543
5.70000,-1.71004,-73.43041
5.80000,-1.73999,-75.46557
5.90000,-1.77007,-77.66152
6.00000,-1.80002,-79.71690
6.10000,-1.83004,-81.82448
6.20000,-1.85999,-83.90903
6.30000,-1.88995,-85.92336
6.40000,-1.91984,-88.06482
6.50000,-1.94997,-90.13060
6.60000,-1.97999,-92.24080
6.70000,-2.00994,-94.29136
6.80000,-2.03996,-96.41971
6.90000,-2.06997,-98.43780
7.00000,-2.09999,-100.54000
7.10000,-2.13000,-102.61096
7.20000,-2.15996,-104.69690
7.30000,-2.19003,-106.75131
7.40000,-2.22004,-108.77705
7.50000,-2.25012,-110.90597
7.60000,-2.27995,-112.96322
7.70000,-2.31003,-115.02170
7.80000,-2.34010,-117.01222
7.90000,-2.37000,-119.06755
8.00000,-2.40007,-121.14642
8.10000,-2.43002,-123.18125
8.20000,-2.46004,-125.21660
8.30000,-2.49011,-127.27634
8.40000,-2.51995,-129.26598
8.50000,-2.55002,-131.31607
8.60000,-2.57992,-133.38982
8.70000,-2.60993,-135.38264
8.80000,-2.64001,-137.39022
8.90000,-2.66990,-139.43383
9.00000,-2.69997,-141.45191
9.10000,-2.72999,-143.50972
9.20000,-2.76000,-145.51090
9.30000,-2.79002,-147.48141
9.40000,-2.81997,-149.50929
9.50000,-2.85005,-151.58996
9.60000,-2.88000,-153.59671
9.70000,-2.91001,-155.60664
9.80000,-2.93991,-157.54340
9.90000,-2.97004,-159.54657
10.00000,-2.99994,-161.50905
10.10000,-3.03001,-163.53548
10.20000,-3.05997,-165.51953
10.30000,-3.08998,-167.46901
10.40000,-3.11994,-169.44231
10.50000,-3.14995,-171.37758
10.60000,-3.17996,-173.34912
10.70000,-3.21004,-175.32565
10.80000,-3.24011,-177.26757
10.90000,-3.27007,-179.18086
11.00000,-3.30008,-181.08601
11.10000,-3.32998,-183.06701
11.20000,-3.36005,-185.01885
11.30000,-3.38989,-186.86209
11.40000,-3.41990,-188.91361
11.50000,-3.44991,-190.81179
11.60000,-3.47999,-192.66725
11.70000,-3.51000,-194.60104
11.80000,-3.54002,-196.46684
11.90000,-3.57009,-198.38054
12.00000,-3.59999,-200.20226
12.10000,-3.63012,-202.08512
12.20000,-3.65995,-203.95907
12.30000,-3.68991,-205.81335
12.40000,-3.71998,-207.67698
12.50000,-3.75000,-209.53078
12.60000,-3.78007,-211.39538
12.70000,-3.80997,-213.28432
12.80000,-3.84010,-215.09275
12.90000,-3.86999,-216.92917
13.00000,-3.90007,-218.75149
13.10000,-3.93008,-220.57462
13.20000,-3.96010,-222.42306
13.30000,-3.98999,-224.25745
13.40000,-4.02013,-226.12393
13.50000,-4.04996,-227.93278
13.60000,-4.08010,-229.71727
13.70000,-4.10999,-231.52571
13.80000,-4.14006,-233.30025
13.90000,-4.17002,-235.16010
14.00000,-4.20009,-236.87560
14.10000,-4.23005,-238.67697
14.20000,-4.25994,-240.42306
14.30000,-4.28990,-242.19472
14.40000,-4.31991,-243.94352
14.50000,-4.34999,-245.73248
14.60000,-4.37988,-247.46498
14.70000,-4.41001,-249.21102
14.80000,-4.44003,-250.87381
14.90000,-4.46992,-252.63466
15.00000,-4.49994,-254.32959
15.10000,-4.53001,-256.07593
15.20000,-4.55997,-257.78236
15.30000,-4.59004,-259.45984
15.40000,-4.61999,-261.20346
15.50000,-4.64995,-262.89390
15.60000,-4.68002,-264.52977
15.70000,-4.70998,-266.23178
15.80000,-4.73999,-267.87458
15.90000,-4.76995,-269.55754
16.00000,-4.79996,-271.17833
16.10000,-4.83004,-272.85047
16.20000,-4.85999,-274.52378
16.30000,-4.88994,-276.15683
16.40000,-4.92002,-277.80246
16.50000,-4.95009,-279.42585
16.60000,-4.97999,-281.07230
16.70000,-5.01000,-282.68130
16.80000,-5.04002,-284.30888
16.90000,-5.07015,-285.90545
17.00000,-5.10004,-287.50138
17.10000,-5.13012,-289.09383
17.20000,-5.16007,-290.71890
17.30000,-5.19003,-292.25739
17.40000,-5.22004,-293.78375
17.50000,-5.25006,-295.39276
17.60000,-5.28001,-296.92255
17.70000,-5.30997,-298.43140
17.80000,-5.34004,-299.99942
17.90000,-5.36993,-301.59323
18.00000,-5.39995,-303.12959
18.10000,-5.42996,-304.69015
18.20000,-5.45998,-306.23775
18.30000,-5.49005,-307.80908
18.40000,-5.52001,-309.30953
18.50000,-5.55014,-310.90407
18.60000,-5.57992,-312.38949
18.70000,-5.60999,-313.96128
18.80000,-5.64000,-315.49867
18.90000,-5.66990,-316.99669
19.00000,-5.69997,-318.47689
19.10000,-5.73011,-320.02307
19.20000,-5.75994,-321.49442
19.30000,-5.79008,-323.00748
19.40000,-5.82003,-324.47927
19.50000,-5.85004,-325.98242
19.60000,-5.87994,-327.41126
19.70000,-5.91001,-328.86796
19.80000,-5.93997,-330.30991
19.90000,-5.96992,-331.74720
20.00000,-6.00006,-333.13662
20.10000,-6.02995,-334.57443
20.20000,-6.06002,-335.96564
20.30000,-6.08998,-337.26968
20.40000,-6.11999,-338.66085
20.50000,-6.15001,-339.97275
20.60000,-6.17996,-341.33554
20.70000,-6.21004,-342.76240
20.80000,-6.23993,-344.08554
20.90000,-6.26995,-345.45999
21.00000,-6.29996,-346.84587
21.10000,-6.32997,-348.14537
21.20000,-6.36005,-349.56854
21.30000,-6.39000,-350.88003
21.40000,-6.41996,-352.25794
21.50000,-6.45003,-353.55046
21.60000,-6.47999,-354.58002
21.70000,-6.51000,-355.77435
21.80000,-6.53995,-357.02098
21.90000,-6.57009,-358.34212
22.00000,-6.59992,-359.60041
22.10000,-6.63000,-360.88984
22.20000,-6.65995,-362.17917
22.30000,-6.68997,-363.45139
22.40000,-6.71998,-364.72440
22.50000,-6.74994,-366.03574
22.60000,-6.77995,-367.28818
22.70000,-6.80996,-368.60567
22.80000,-6.84004,-369.86947
22.90000,-6.86999,-371.15473
23.00000,-6.89995,-372.38650
23.10000,-6.92996,-373.63768
23.20000,-6.95992,-374.86158
23.30000,-6.98993,-376.11399
23.40000,-7.02006,-377.39474
23.50000,-7.04996,-378.58881
23.60000,-7.08003,-379.77923
23.70000,-7.10999,-381.02131
23.80000,-7.13994,-382.25498
23.90000,-7.16996,-383.44465
24.00000,-7.19997,-384.61965
24.10000,-7.22999,-385.74073
24.20000,-7.26000,-386.88976
24.30000,-7.29001,-388.08666
24.40000,-7.32009,-389.21807
24.50000,-7.34998,-390.38345
24.60000,-7.38006,-391.49895
24.70000,-7.41001,-392.63774
24.80000,-7.43997,-393.79753
24.90000,-7.46992,-394.93836
25.00000,-7.49993,-396.06009
25.10000,-7.52989,-397.23780
