Time,Extension,Load
(sec),(mm),(N)
0.00000,0.31892,16.32864
0.10000,0.31963,17.54522
0.20000,0.32203,18.55852
0.30000,0.32633,20.92509
0.40000,0.33093,23.63673
0.50000,0.33494,25.37817
0.60000,0.33853,28.02441
0.70000,0.34218,30.23665
0.80000,0.34540,34.12375
0.90000,0.34875,36.58824
1.00000,0.35216,39.80830
1.10000,0.35551,42.36445
1.20000,0.35886,45.68360
1.30000,0.36232,48.56955
1.40000,0.36555,52.08846
1.50000,0.36878,55.92346
1.60000,0.37213,58.68995
1.70000,0.37548,63.29500
1.80000,0.37871,66.13669
1.90000,0.38223,69.79818
2.00000,0.38558,73.07229
2.10000,0.38881,75.89909
2.20000,0.39216,79.45051
2.30000,0.39557,83.18837
2.40000,0.39874,86.07432
2.50000,0.40214,89.55642
2.60000,0.40561,92.70009
2.70000,0.40884,96.55508
2.80000,0.41225,97.26050
2.90000,0.41566,97.27225
3.00000,0.41883,98.27066
3.10000,0.42211,97.83745
3.20000,0.42558,97.46888
3.30000,0.42887,97.74462
3.40000,0.43222,97.54722
3.50000,0.43563,97.96044
3.60000,0.43885,97.69370
3.70000,0.44214,97.59736
3.80000,0.44555,97.16611
3.90000,0.44884,97.38584
4.00000,0.45219,96.97771
4.10000,0.45554,98.51938
4.20000,0.45894,97.18178
4.30000,0.46211,96.71919
4.40000,0.46552,97.72464
4.50000,0.46887,96.11599
4.60000,0.47210,98.03565
4.70000,0.47551,97.62360
4.80000,0.47891,97.34511
4.90000,0.48220,97.79319
5.00000,0.48555,96.60325
5.10000,0.48890,96.46773
5.20000,0.49213,97.86919
5.30000,0.49548,97.24327
5.40000,0.49894,96.22998
5.50000,0.50217,97.25463
5.60000,0.50558,96.74465
5.70000,0.50893,97.05722
5.80000,0.51222,97.34785
5.90000,0.51545,96.88879
6.00000,0.51891,97.01962
6.10000,0.52220,97.37918
6.20000,0.52555,96.92208
6.30000,0.52896,96.91660
6.40000,0.53225,96.79596
6.50000,0.53541,96.76424
6.60000,0.53882,97.75010
6.70000,0.54223,96.44658
6.80000,0.54546,96.69491
6.90000,0.54881,96.71449
7.00000,0.55228,96.75914
7.10000,0.55544,96.43600
7.20000,0.55879,97.33492
7.30000,0.56226,96.22841
7.40000,0.56543,95.91232
7.50000,0.56884,96.20216
7.60000,0.57219,95.50692
7.70000,0.57553,96.94402
7.80000,0.57894,96.16535
7.90000,0.58229,96.82651
8.00000,0.58552,95.71804
8.10000,0.58881,96.42621
8.20000,0.59221,96.16730
8.30000,0.59556,96.16730
8.40000,0.59885,96.08035
8.50000,0.60232,96.72389
8.60000,0.60561,97.04037
8.70000,0.60884,95.79285
8.80000,0.61212,97.37644
8.90000,0.61559,96.61383
9.00000,0.61876,97.08268
9.10000,0.62223,97.56484
9.20000,0.62564,97.33532
9.30000,0.62881,96.85080
9.40000,0.63215,97.19196
9.50000,0.63556,97.90286
9.60000,0.63873,97.18020
9.70000,0.64214,98.32550
9.80000,0.64561,97.53116
9.90000,0.64890,98.04113
10.00000,0.65224,96.95812
10.10000,0.65565,98.01685
10.20000,0.65888,97.32631
10.30000,0.66217,98.11085
10.40000,0.66558,97.01805
10.50000,0.66892,98.20093
10.60000,0.67221,98.39325
10.70000,0.67556,97.76577
10.80000,0.67891,98.43751
10.90000,0.68214,98.58441
11.00000,0.68555,98.24834
11.10000,0.68889,98.68075
11.20000,0.69212,97.66276
11.30000,0.69553,98.41245
11.40000,0.69888,98.27340
11.50000,0.70211,98.79238
11.60000,0.70552,98.59380
11.70000,0.70886,98.49040
11.80000,0.71209,97.81396
11.90000,0.71556,98.94632
12.00000,0.71897,99.49272
12.10000,0.72214,99.04855
12.20000,0.72555,99.22246
12.30000,0.72889,98.85075
12.40000,0.73212,99.79157
12.50000,0.73547,99.16567
12.60000,0.73894,98.67018
12.70000,0.74229,99.83819
12.80000,0.74557,98.82177
12.90000,0.74892,99.94511
13.00000,0.75221,100.58513
13.10000,0.75544,101.09236
13.20000,0.75891,102.64502
13.30000,0.76226,105.73072
13.40000,0.76560,108.83170
13.50000,0.76895,113.00474
13.60000,0.77236,116.81663
13.70000,0.77541,119.26349
13.80000,0.77888,123.14746
13.90000,0.78217,126.66559
14.00000,0.78545,129.98591
14.10000,0.78892,133.82836
14.20000,0.79227,138.13535
14.30000,0.79550,140.75299
14.40000,0.79885,144.91427
14.50000,0.80220,148.52640
14.60000,0.80542,151.81814
14.70000,0.80877,155.53603
14.80000,0.81230,158.73964
14.90000,0.81559,162.89033
15.00000,0.81888,165.44844
15.10000,0.82228,168.69161
15.20000,0.82557,172.31784
15.30000,0.82886,175.04947
15.40000,0.83221,178.57426
15.50000,0.83562,181.77708
15.60000,0.83879,185.11033
15.70000,0.84225,189.03385
15.80000,0.84554,192.28642
15.90000,0.84877,195.32081
16.00000,0.85218,198.86089
16.10000,0.85559,202.77696
16.20000,0.85882,206.11726
16.30000,0.86222,209.05256
16.40000,0.86557,213.03601
16.50000,0.86880,216.20789
16.60000,0.87215,218.76169
16.70000,0.87562,222.79841
16.80000,0.87885,225.57664
16.90000,0.88225,228.45201
17.00000,0.88566,233.08957
17.10000,0.88889,235.98375
17.20000,0.89218,238.73223
17.30000,0.89559,242.50455
17.40000,0.89882,245.70776
17.50000,0.90210,249.57724
17.60000,0.90563,253.29632
17.70000,0.90898,256.08628
17.80000,0.91221,259.36745
17.90000,0.91562,262.16174
18.00000,0.91884,265.60114
18.10000,0.92213,268.68293
18.20000,0.92554,272.69733
18.30000,0.92883,275.37805
18.40000,0.93212,278.96941
18.50000,0.93559,282.15852
18.60000,0.93893,284.96261
18.70000,0.94210,288.91589
18.80000,0.94557,292.36078
18.90000,0.94886,295.62158
19.00000,0.95209,298.45778
19.10000,0.95556,301.14593
19.20000,0.95896,305.91432
19.30000,0.96219,308.44265
19.40000,0.96554,311.54091
19.50000,0.96889,315.10133
19.60000,0.97212,317.95830
19.70000,0.97547,321.20575
19.80000,0.97893,324.73877
19.90000,0.98222,329.21811
20.00000,0.98551,330.97405
20.10000,0.98892,334.66020
20.20000,0.99221,337.40278
20.30000,0.99544,341.07524
20.40000,0.99890,344.25848
20.50000,1.00219,347.39901
20.60000,1.00554,350.32413
20.70000,1.00895,354.73609
20.80000,1.01224,358.01530
20.90000,1.01546,360.17506
