Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,-0.81822
0.10000,0.00078,0.32433
0.20000,0.00419,0.42852
0.30000,0.00867,1.47902
0.40000,0.01268,1.62864
0.50000,0.01638,2.64938
0.60000,0.01997,3.85695
0.70000,0.02326,4.05240
0.80000,0.02667,5.87414
0.90000,0.03007,9.85093
1.00000,0.03324,12.89473
1.10000,0.03659,15.33768
1.20000,0.04000,19.46370
1.30000,0.04323,22.88783
1.40000,0.04664,26.40909
1.50000,0.05010,29.15011
1.60000,0.05339,32.89895
1.70000,0.05662,36.26902
1.80000,0.06003,39.23448
1.90000,0.06332,42.18701
2.00000,0.06661,46.42115
2.10000,0.07007,49.49510
2.20000,0.07342,52.72730
2.30000,0.07665,55.88977
2.40000,0.08000,58.58066
2.50000,0.08335,62.51711
2.60000,0.08663,65.26323
2.70000,0.08998,68.82053
2.80000,0.09333,72.08523
2.90000,0.09662,75.52581
3.00000,0.10003,77.99931
3.10000,0.10344,81.65845
3.20000,0.10660,84.24671
3.30000,0.10995,87.87099
3.40000,0.11342,88.04137
3.50000,0.11665,88.47811
3.60000,0.12000,89.23993
3.70000,0.12347,89.40210
3.80000,0.12663,88.40721
3.90000,0.12998,88.78793
4.00000,0.13333,88.37314
4.10000,0.13662,89.37899
4.20000,0.13997,89.28420
4.30000,0.14349,89.22623
4.40000,0.14672,89.07543
4.50000,0.14995,88.33396
4.60000,0.15330,89.19058
4.70000,0.15671,87.90193
4.80000,0.15988,88.82984
4.90000,0.16334,88.65240
5.00000,0.16675,89.38055
5.10000,0.16998,88.57368
5.20000,0.17333,88.19178
5.30000,0.17674,88.32965
5.40000,0.17991,87.81184
5.50000,0.18331,88.66768
5.60000,0.18672,88.52942
5.70000,0.19001,88.84198
5.80000,0.19342,88.31947
5.90000,0.19683,88.95400
6.00000,0.19994,87.48988
6.10000,0.20322,89.36645
6.20000,0.20669,88.01591
6.30000,0.20992,87.56586
6.40000,0.21327,88.95361
6.50000,0.21680,89.13927
6.60000,0.22003,88.87175
6.70000,0.22331,88.55996
6.80000,0.22672,88.35316
6.90000,0.23001,88.88350
7.00000,0.23330,90.13455
7.10000,0.23665,89.49414
7.20000,0.24005,89.44518
7.30000,0.24328,89.19685
7.40000,0.24669,88.79146
7.50000,0.25004,89.81611
7.60000,0.25327,89.10559
7.70000,0.25668,90.25323
7.80000,0.26002,89.52156
7.90000,0.26331,89.78242
8.00000,0.26672,89.03744
8.10000,0.27007,89.89914
8.20000,0.27330,88.96301
8.30000,0.27665,88.79615
8.40000,0.28005,89.25756
8.50000,0.28328,89.13770
8.60000,0.28675,90.03506
8.70000,0.29010,90.22542
8.80000,0.29339,89.78007
8.90000,0.29662,89.56739
9.00000,0.30002,88.90583
9.10000,0.30337,89.37664
9.20000,0.30666,89.24972
9.30000,0.31007,89.45693
9.40000,0.31342,90.32099
9.50000,0.31665,88.76286
9.60000,0.31999,90.25832
9.70000,0.32334,90.21602
9.80000,0.32657,89.89914
9.90000,0.32998,90.66646
10.00000,0.33345,90.38640
10.10000,0.33661,91.35113
10.20000,0.34002,90.34723
10.30000,0.34337,90.93868
10.40000,0.34654,90.12397
10.50000,0.34995,90.69662
10.60000,0.35336,91.00527
10.70000,0.35664,89.73933
10.80000,0.36005,90.23874
10.90000,0.36346,91.15920
11.00000,0.36669,91.14902
11.10000,0.36992,91.64724
11.20000,0.37333,91.31078
11.30000,0.37661,91.22892
11.40000,0.37990,91.49566
11.50000,0.38337,90.92732
11.60000,0.38672,92.11609
11.70000,0.39001,90.91087
11.80000,0.39336,91.02093
11.90000,0.39670,91.80823
12.00000,0.39987,91.88891
12.10000,0.40334,92.48310
12.20000,0.40675,92.62332
12.30000,0.40998,91.34212
12.40000,0.41338,91.32802
12.50000,0.41679,92.57867
12.60000,0.41990,92.47527
12.70000,0.42331,92.46704
12.80000,0.42672,91.17408
12.90000,0.42995,92.15330
13.00000,0.43335,92.51718
13.10000,0.43682,92.59669
13.20000,0.43993,92.08006
13.30000,0.44328,92.90455
13.40000,0.44669,92.22380
13.50000,0.44998,91.23284
13.60000,0.45332,93.37967
13.70000,0.45679,93.69459
13.80000,0.46002,94.15991
13.90000,0.46325,94.54886
14.00000,0.46666,97.13438
14.10000,0.47001,100.38577
14.20000,0.47323,102.71160
14.30000,0.47664,105.81611
14.40000,0.48005,109.16934
14.50000,0.48334,112.72429
14.60000,0.48669,115.20680
14.70000,0.48997,118.48913
14.80000,0.49320,122.08403
14.90000,0.49661,125.84383
15.00000,0.50002,128.86492
15.10000,0.50325,131.08969
15.20000,0.50672,134.68890
15.30000,0.51006,137.70958
15.40000,0.51329,141.39066
15.50000,0.51658,144.27269
15.60000,0.52005,147.23815
15.70000,0.52334,151.33950
15.80000,0.52669,154.32298
15.90000,0.53009,157.31428
16.00000,0.53338,160.43094
16.10000,0.53661,163.55150
16.20000,0.54002,167.31679
16.30000,0.54337,169.10171
16.40000,0.54666,172.51995
16.50000,0.55006,176.78973
16.60000,0.55347,178.86567
16.70000,0.55658,182.04420
16.80000,0.55999,185.29050
16.90000,0.56334,188.52035
17.00000,0.56657,191.71573
17.10000,0.56997,193.97811
17.20000,0.57338,197.11161
17.30000,0.57667,200.95443
17.40000,0.58008,203.74206
17.50000,0.58337,207.40395
17.60000,0.58659,209.48851
17.70000,0.58988,213.59064
17.80000,0.59335,215.99324
17.90000,0.59664,219.52980
18.00000,0.60005,222.20265
18.10000,0.60346,225.67182
18.20000,0.60668,229.42144
18.30000,0.60997,231.38418
18.40000,0.61338,234.77932
18.50000,0.61673,238.72557
18.60000,0.61996,240.76861
18.70000,0.62343,244.82021
18.80000,0.62677,246.66467
18.90000,0.62994,250.14989
19.00000,0.63335,253.28065
19.10000,0.63676,256.00365
19.20000,0.63993,259.24486
19.30000,0.64328,263.00740
19.40000,0.64674,265.70417
19.50000,0.64997,268.10442
19.60000,0.65332,270.91047
19.70000,0.65673,275.64594
19.80000,0.65990,277.46926
19.90000,0.66330,280.55222
20.00000,0.66671,284.12126
20.10000,0.67000,287.11413
20.20000,0.67335,289.36907
20.30000,0.67676,292.84256
20.40000,0.67999,295.79392
20.50000,0.68327,299.59602
20.60000,0.68674,301.74560
20.70000,0.69003,304.76823
20.80000,0.69332,308.16768
20.90000,0.69679,311.51073
21.00000,0.70008,313.91568
21.10000,0.70330,316.11971
21.20000,0.70671,320.35501
21.30000,0.71000,323.24959
21.40000,0.71323,326.71641
21.50000,0.71670,329.39396
21.60000,0.72004,332.15927
21.70000,0.72327,336.59984
21.80000,0.72674,337.79526
21.90000,0.73003,341.68079
22.00000,0.73320,343.45316
22.10000,0.73661,346.26743
22.20000,0.74007,349.95086
22.30000,0.74330,352.89165
22.40000,0.74671,355.17635
22.50000,0.75006,359.30355
22.60000,0.75323,361.40142
22.70000,0.75664,364.35749
22.80000,0.76004,367.45104
22.90000,0.76333,370.03225
23.00000,0.76668,373.50769
23.10000,0.77015,375.97257
23.20000,0.77344,378.58277
23.30000,0.77661,381.58346
23.40000,0.78013,384.85054
23.50000,0.78336,387.83832
23.60000,0.78665,389.68355
23.70000,0.79006,393.53776
23.80000,0.79341,396.24940
23.90000,0.79664,398.78674
24.00000,0.80004,401.27668
24.10000,0.80333,404.96597
24.20000,0.80656,407.36664
24.30000,0.80997,410.07786
24.40000,0.81344,413.81847
24.50000,0.81666,417.05305
24.60000,0.82007,418.86303
24.70000,0.82342,422.64280
24.80000,0.82665,424.64668
24.90000,0.83000,427.95916
25.00000,0.83341,430.40290
25.10000,0.83669,433.22616
25.20000,0.83998,436.52141
25.30000,0.84339,438.98593
25.40000,0.84662,441.52834
25.50000,0.84997,444.83421
25.60000,0.85338,447.31121
25.70000,0.85672,450.98485
25.80000,0.85995,453.03572
25.90000,0.86342,455.11951
26.00000,0.86671,459.51931
26.10000,0.86994,461.41390
26.20000,0.87335,464.51725
26.30000,0.87675,467.36440
26.40000,0.87998,470.45010
26.50000,0.88339,473.91183
26.60000,0.88674,476.22281
26.70000,0.89003,477.80480
26.80000,0.89326,481.64530
26.90000,0.89666,485.09333
27.00000,0.89983,487.34159
27.10000,0.90324,489.92750
27.20000,0.90677,493.30033
27.30000,0.91000,496.81375
27.40000,0.91340,498.70247
27.50000,0.91675,502.28015
27.60000,0.91998,503.92402
27.70000,0.92327,508.34580
27.80000,0.92668,510.58545
27.90000,0.93003,512.61676
28.00000,0.93331,516.00561
28.10000,0.93678,519.07017
28.20000,0.94001,520.95144
28.30000,0.94330,524.10020
28.40000,0.94671,526.73314
28.50000,0.95006,530.27789
28.60000,0.95328,532.24652
28.70000,0.95675,535.77288
28.80000,0.96010,538.28633
28.90000,0.96333,540.94312
29.00000,0.96668,543.81378
29.10000,0.97002,546.65394
29.20000,0.97319,549.67385
29.30000,0.97660,552.50535
29.40000,0.98007,555.98193
29.50000,0.98330,556.77509
29.60000,0.98665,560.27132
29.70000,0.98999,563.97235
29.80000,0.99322,566.16580
29.90000,0.99657,568.70393
30.00000,1.00010,571.21855
30.10000,1.00333,574.18011
30.20000,1.00668,576.57249
30.30000,1.01008,579.45768
30.40000,1.01337,582.43605
30.50000,1.01666,585.65377
30.60000,1.02007,587.74459
30.70000,1.02336,590.31327
30.80000,1.02665,592.99162
30.90000,1.03005,596.29395
31.00000,1.03334,599.09173
31.10000,1.03657,601.72309
31.20000,1.03998,604.04465
31.30000,1.04333,607.20397
31.40000,1.04662,610.29596
31.50000,1.04996,612.53444
31.60000,1.05349,615.67770
31.70000,1.05660,618.97258
31.80000,1.06001,621.61647
31.90000,1.06336,624.01947
32.00000,1.06652,626.60733
