Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,-0.09050
0.10000,-0.01638,0.03891
0.20000,-0.05070,0.02695
0.30000,-0.08538,0.03677
0.40000,-0.11802,0.00189
0.50000,-0.14917,0.03176
0.60000,-0.17985,0.01596
0.70000,-0.20998,0.01404
0.80000,-0.24005,0.02825
0.90000,-0.27013,0.00615
1.00000,-0.30002,0.04929
1.10000,-0.33010,0.04140
1.20000,-0.36017,-0.01614
1.30000,-0.39001,-0.02091
1.40000,-0.42014,0.03148
1.50000,-0.45004,0.01977
1.60000,-0.48005,0.03325
1.70000,-0.50994,0.02331
1.80000,-0.53996,0.00519
1.90000,-0.56997,-0.00861
2.00000,-0.59999,0.00716
2.10000,-0.63000,0.02187
2.20000,-0.66002,0.03175
2.30000,-0.68991,-0.00125
2.40000,-0.72004,0.02266
2.50000,-0.74994,0.01847
2.60000,-0.78007,0.01634
2.70000,-0.80991,-0.02575
2.80000,-0.84004,0.01651
2.90000,-0.87000,-1.20929
3.00000,-0.89995,-2.74660
3.10000,-0.93003,-4.37021
3.20000,-0.95998,-6.09453
3.30000,-0.98993,-7.82126
3.40000,-1.01995,-9.54264
3.50000,-1.04996,-11.26566
3.60000,-1.07998,-12.18371
3.70000,-1.10999,-13.68783
3.80000,-1.14001,-15.28443
3.90000,-1.16996,-16.86519
4.00000,-1.20004,-18.55310
4.10000,-1.23005,-20.46058
4.20000,-1.26006,-21.90414
4.30000,-1.29002,-23.75487
4.40000,-1.31991,-25.44272
4.50000,-1.34999,-27.14617
4.60000,-1.37988,-28.81306
4.70000,-1.40996,-30.39749
4.80000,-1.43991,-32.35998
4.90000,-1.46992,-34.11840
5.00000,-1.50000,-35.98328
5.10000,-1.52995,-37.90132
5.20000,-1.55997,-39.70503
5.30000,-1.58998,-41.58433
5.40000,-1.62006,-43.59757
5.50000,-1.65013,-45.60475
5.60000,-1.68008,-47.66386
5.70000,-1.71004,-49.69344
5.80000,-1.73999,-51.61539
5.90000,-1.77007,-53.70448
6.00000,-1.79996,-55.72813
6.10000,-1.82998,-57.70234
6.20000,-1.85999,-59.85063
6.30000,-1.88995,-61.84166
6.40000,-1.91984,-63.80586
6.50000,-1.95003,-65.92253
6.60000,-1.97999,-68.00773
6.70000,-2.00988,-70.19025
6.80000,-2.04002,-72.29444
6.90000,-2.06997,-74.41507
7.00000,-2.09999,-76.45308
7.10000,-2.13000,-78.59187
7.20000,-2.15996,-80.71008
7.30000,-2.19003,-82.77346
7.40000,-2.22004,-84.79651
7.50000,-2.25012,-86.90370
7.60000,-2.27995,-88.97370
7.70000,-2.31003,-91.04053
7.80000,-2.34010,-93.06786
7.90000,-2.36994,-95.14220
8.00000,-2.40007,-97.22979
8.10000,-2.43002,-99.27384
8.20000,-2.45998,-101.32444
8.30000,-2.49005,-103.33438
8.40000,-2.51995,-105.40857
8.50000,-2.54996,-107.43752
8.60000,-2.57992,-109.49621
8.70000,-2.60999,-111.54131
8.80000,-2.64001,-113.51382
8.90000,-2.66990,-115.52706
9.00000,-2.70003,-117.49087
9.10000,-2.72999,-119.54080
9.20000,-2.75994,-121.57500
9.30000,-2.79002,-123.57187
9.40000,-2.81997,-125.50145
9.50000,-2.85005,-127.51906
9.60000,-2.88000,-129.50466
9.70000,-2.91001,-131.46151
9.80000,-2.93991,-133.48270
9.90000,-2.97004,-135.42839
10.00000,-2.99994,-137.38096
10.10000,-3.03001,-139.39224
10.20000,-3.05997,-141.26597
10.30000,-3.08998,-143.25034
10.40000,-3.11994,-145.19692
10.50000,-3.14995,-147.09444
10.60000,-3.17996,-149.02452
10.70000,-3.21004,-150.98053
10.80000,-3.24005,-152.93395
10.90000,-3.27007,-154.82453
11.00000,-3.30008,-156.77260
