Time,Extension,Load
(sec),(mm),(N)
0.00000,-0.00006,0.02619
0.10000,-0.01704,0.12608
0.20000,-0.05124,0.09022
0.30000,-0.08562,0.16723
0.40000,-0.11814,0.08405
0.50000,-0.14923,0.12429
0.60000,-0.17985,0.11208
0.70000,-0.20998,0.08073
0.80000,-0.24005,0.11482
0.90000,-0.27013,0.11099
1.00000,-0.30002,0.11636
1.10000,-0.33010,0.06702
1.20000,-0.36017,0.11897
1.30000,-0.39001,0.15180
1.40000,-0.42014,0.07643
1.50000,-0.45004,0.10209
1.60000,-0.47999,0.12366
1.70000,-0.50994,0.10361
1.80000,-0.53996,0.12980
1.90000,-0.56997,0.07500
2.00000,-0.59999,0.08672
2.10000,-0.62994,0.15686
2.20000,-0.66008,0.07824
2.30000,-0.68991,0.07771
2.40000,-0.72004,-0.09031
2.50000,-0.74994,-1.43813
2.60000,-0.78007,-3.35170
2.70000,-0.80997,-5.32464
2.80000,-0.84004,-7.40735
2.90000,-0.87000,-9.49088
3.00000,-0.89995,-11.62840
3.10000,-0.93003,-13.67883
3.20000,-0.95998,-15.77201
3.30000,-0.98993,-17.93253
3.40000,-1.02001,-20.06769
3.50000,-1.05002,-22.15559
3.60000,-1.08004,-23.68725
3.70000,-1.10993,-23.89181
3.80000,-1.14001,-23.94909
3.90000,-1.16996,-24.85279
4.00000,-1.19998,-26.31685
4.10000,-1.23005,-28.19703
4.20000,-1.26000,-30.34997
4.30000,-1.29002,-32.51197
4.40000,-1.31991,-34.72985
4.50000,-1.34993,-37.00831
4.60000,-1.37988,-39.21982
4.70000,-1.40996,-41.36276
4.80000,-1.43991,-43.48685
4.90000,-1.46998,-45.52994
5.00000,-1.50000,-47.74254
5.10000,-1.53001,-49.92483
5.20000,-1.56003,-52.21250
5.30000,-1.58998,-54.47363
5.40000,-1.62000,-56.75953
5.50000,-1.65007,-59.00906
5.60000,-1.68008,-61.25449
5.70000,-1.71004,-63.57107
5.80000,-1.73999,-65.79267
5.90000,-1.77007,-68.07943
6.00000,-1.80002,-70.34568
