Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,-0.03652
0.10000,-0.01632,0.05778
0.20000,-0.05070,0.06750
0.30000,-0.08538,-0.00956
0.40000,-0.11802,0.00200
0.50000,-0.14917,0.01786
0.60000,-0.17985,0.00187
0.70000,-0.20998,-0.03125
0.80000,-0.24005,-0.01723
0.90000,-0.27013,-0.03469
1.00000,-0.30002,0.00920
1.10000,-0.33010,0.05569
1.20000,-0.36017,0.00330
1.30000,-0.39001,-0.02321
1.40000,-0.42014,-0.04788
1.50000,-0.45004,0.00979
1.60000,-0.47999,0.01171
1.70000,-0.50994,-0.00151
1.80000,-0.53996,-0.03101
1.90000,-0.56997,0.01326
2.00000,-0.59999,0.01238
2.10000,-0.63000,0.02365
2.20000,-0.66002,-0.03325
2.30000,-0.68991,0.00674
2.40000,-0.72004,0.05129
2.50000,-0.74994,-0.01008
2.60000,-0.78007,0.03028
2.70000,-0.80997,-0.52818
2.80000,-0.84004,-1.96656
2.90000,-0.86994,-3.97224
3.00000,-0.89989,-6.17068
3.10000,-0.92991,-8.62271
3.20000,-0.95992,-11.13725
3.30000,-0.98993,-13.68999
3.40000,-1.02001,-16.21360
3.50000,-1.05002,-18.72562
3.60000,-1.08004,-21.27146
3.70000,-1.10999,-23.63396
3.80000,-1.14007,-24.04792
3.90000,-1.17002,-24.06924
4.00000,-1.20004,-24.78478
4.10000,-1.23005,-26.42025
4.20000,-1.26006,-28.79919
4.30000,-1.29002,-31.17856
4.40000,-1.31997,-33.67921
4.50000,-1.34999,-36.29937
4.60000,-1.37994,-38.83991
4.70000,-1.40996,-41.31800
4.80000,-1.43991,-43.85822
4.90000,-1.46998,-46.33617
5.00000,-1.50000,-48.84768
5.10000,-1.53001,-51.38266
5.20000,-1.55997,-53.98676
5.30000,-1.59004,-56.61212
5.40000,-1.62000,-59.26946
5.50000,-1.65007,-61.93484
5.60000,-1.68008,-64.62415
5.70000,-1.71004,-67.31177
5.80000,-1.73999,-69.94647
5.90000,-1.77013,-72.64637
6.00000,-1.79996,-75.35136
6.10000,-1.82998,-78.05381
6.20000,-1.85999,-80.71048
6.30000,-1.88995,-83.40692
6.40000,-1.91984,-86.07971
6.50000,-1.94997,-88.80721
6.60000,-1.97999,-91.50863
6.70000,-2.00994,-94.20396
6.80000,-2.03996,-96.89192
6.90000,-2.06997,-99.61314
7.00000,-2.09999,-102.30863
7.10000,-2.13000,-105.00223
7.20000,-2.15996,-107.73809
7.30000,-2.19003,-110.42758
7.40000,-2.22004,-113.16323
7.50000,-2.25012,-115.85628
7.60000,-2.27995,-118.54054
7.70000,-2.31009,-121.30954
7.80000,-2.34010,-123.95732
7.90000,-2.36994,-126.60630
8.00000,-2.40007,-129.36247
8.10000,-2.43008,-132.05613
8.20000,-2.46004,-134.79590
8.30000,-2.49011,-137.44493
8.40000,-2.51995,-140.16165
8.50000,-2.55002,-142.87546
8.60000,-2.57992,-145.54554
8.70000,-2.60999,-148.24855
8.80000,-2.64001,-150.91399
8.90000,-2.66990,-153.60185
9.00000,-2.69997,-156.27079
9.10000,-2.72999,-158.97645
9.20000,-2.76000,-161.68574
9.30000,-2.79002,-164.38866
9.40000,-2.81997,-167.09834
9.50000,-2.85005,-169.75719
9.60000,-2.88000,-172.48549
9.70000,-2.91001,-175.18861
9.80000,-2.93991,-177.89621
9.90000,-2.97004,-180.62031
10.00000,-2.99994,-183.28631
10.10000,-3.02995,-185.95653
10.20000,-3.06003,-188.71780
10.30000,-3.08998,-191.40951
10.40000,-3.11994,-194.09131
10.50000,-3.15001,-196.84732
10.60000,-3.17996,-199.48926
10.70000,-3.21004,-202.25940
10.80000,-3.24011,-204.90242
10.90000,-3.27007,-207.59532
11.00000,-3.30008,-210.26319
11.10000,-3.32998,-212.97712
11.20000,-3.35999,-215.66149
11.30000,-3.38989,-218.33070
11.40000,-3.41996,-221.02252
11.50000,-3.44991,-223.71139
11.60000,-3.47999,-226.38258
11.70000,-3.51006,-229.04186
11.80000,-3.54002,-231.74021
11.90000,-3.57003,-234.42477
12.00000,-3.59999,-237.10350
12.10000,-3.63012,-239.78058
12.20000,-3.65995,-242.41976
12.30000,-3.68991,-245.12244
12.40000,-3.71998,-247.79111
12.50000,-3.75000,-250.45790
12.60000,-3.78007,-253.20545
12.70000,-3.80997,-255.81017
12.80000,-3.84004,-258.45386
12.90000,-3.86999,-261.13309
13.00000,-3.90007,-263.81595
13.10000,-3.93002,-266.38916
13.20000,-3.96010,-269.07088
13.30000,-3.98999,-271.81150
13.40000,-4.02013,-274.43146
13.50000,-4.04996,-277.06124
13.60000,-4.08004,-279.71206
13.70000,-4.10999,-282.31170
13.80000,-4.14012,-284.94632
13.90000,-4.17008,-287.58004
14.00000,-4.20015,-290.17743
14.10000,-4.23005,-292.77574
14.20000,-4.25994,-295.35249
14.30000,-4.28990,-297.97172
14.40000,-4.31997,-300.62322
14.50000,-4.34999,-303.20918
14.60000,-4.37988,-305.79144
14.70000,-4.40995,-308.32905
14.80000,-4.44003,-311.03123
14.90000,-4.46992,-313.66184
15.00000,-4.49994,-316.22432
15.10000,-4.53001,-318.81828
15.20000,-4.55997,-321.33777
15.30000,-4.58998,-323.96674
15.40000,-4.61999,-326.53794
15.50000,-4.64995,-329.17194
15.60000,-4.68002,-331.72894
15.70000,-4.70998,-334.28274
15.80000,-4.73999,-336.82600
15.90000,-4.76989,-339.31185
16.00000,-4.80002,-341.99063
16.10000,-4.83004,-344.51246
16.20000,-4.85999,-347.09211
16.30000,-4.88994,-349.61905
16.40000,-4.92002,-352.19770
16.50000,-4.95003,-354.80328
16.60000,-4.97999,-357.34929
16.70000,-5.01000,-359.84993
16.80000,-5.04002,-362.41595
16.90000,-5.07009,-364.94032
17.00000,-5.09998,-367.44744
17.10000,-5.13012,-370.01550
17.20000,-5.16007,-372.60484
17.30000,-5.19009,-375.13703
17.40000,-5.22004,-377.65529
17.50000,-5.25006,-380.16271
17.60000,-5.28001,-382.65366
17.70000,-5.30997,-385.24240
17.80000,-5.33998,-387.77161
17.90000,-5.36999,-390.24159
18.00000,-5.40001,-392.72700
18.10000,-5.42996,-395.31909
18.20000,-5.46004,-397.76862
18.30000,-5.49011,-400.29757
18.40000,-5.52007,-402.76259
18.50000,-5.55014,-405.34075
18.60000,-5.57992,-407.81453
18.70000,-5.60999,-410.31376
18.80000,-5.63994,-412.78575
18.90000,-5.66990,-415.35717
19.00000,-5.69997,-417.88127
19.10000,-5.72999,-420.31080
19.20000,-5.75994,-422.84731
19.30000,-5.79008,-425.43828
19.40000,-5.81997,-427.88133
19.50000,-5.85004,-430.31465
19.60000,-5.88000,-432.81469
19.70000,-5.90995,-435.36112
19.80000,-5.94003,-437.88228
19.90000,-5.96992,-440.31005
20.00000,-6.00006,-442.82272
20.10000,-6.02995,-445.31461
20.20000,-6.06002,-447.80128
20.30000,-6.08998,-450.20428
20.40000,-6.11999,-452.71821
20.50000,-6.15001,-455.25555
20.60000,-6.17990,-457.67881
20.70000,-6.21004,-460.17170
20.80000,-6.23993,-462.55618
20.90000,-6.26995,-465.08297
21.00000,-6.29996,-467.62057
21.10000,-6.32997,-470.10042
21.20000,-6.36005,-472.48423
21.30000,-6.39000,-474.95820
21.40000,-6.41996,-477.50920
21.50000,-6.45003,-479.98350
21.60000,-6.47999,-482.40501
21.70000,-6.51000,-484.91109
21.80000,-6.53995,-487.36576
21.90000,-6.57003,-489.81071
22.00000,-6.59998,-492.23736
22.10000,-6.63006,-494.70458
22.20000,-6.65995,-497.20198
22.30000,-6.68997,-499.68902
22.40000,-6.71992,-502.10357
22.50000,-6.74994,-504.50418
22.60000,-6.77995,-506.93195
22.70000,-6.80996,-509.35734
22.80000,-6.83998,-511.86156
22.90000,-6.86993,-514.19236
23.00000,-6.89995,-516.63313
23.10000,-6.92996,-519.05829
