Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,-0.04199
0.10000,-0.01626,0.02771
0.20000,-0.05070,0.05695
0.30000,-0.08532,0.07450
0.40000,-0.11802,0.01660
0.50000,-0.14917,0.00200
0.60000,-0.17985,0.04993
0.70000,-0.20998,0.05676
0.80000,-0.24005,0.01045
0.90000,-0.27013,0.01265
1.00000,-0.30008,0.03737
1.10000,-0.33010,0.01387
1.20000,-0.36017,-0.00647
1.30000,-0.39007,0.02426
1.40000,-0.42014,0.03718
1.50000,-0.45004,0.02084
1.60000,-0.47999,0.01446
1.70000,-0.50994,-0.00283
1.80000,-0.53996,0.02211
1.90000,-0.56997,0.03129
2.00000,-0.59999,0.05179
2.10000,-0.63000,0.03207
2.20000,-0.66002,0.04871
2.30000,-0.68991,0.02952
2.40000,-0.72004,0.01669
2.50000,-0.74994,0.01905
2.60000,-0.78007,0.03744
2.70000,-0.80997,-0.02223
2.80000,-0.83998,-0.17381
2.90000,-0.86994,-1.16767
3.00000,-0.89989,-2.25057
3.10000,-0.92991,-3.41963
3.20000,-0.95992,-4.68623
3.30000,-0.98993,-5.95291
3.40000,-1.02001,-7.40150
3.50000,-1.05002,-8.97809
3.60000,-1.08004,-10.51164
3.70000,-1.10999,-12.18828
3.80000,-1.14007,-13.74278
3.90000,-1.17002,-15.52047
4.00000,-1.20004,-17.41685
4.10000,-1.23005,-19.22021
4.20000,-1.26006,-20.94351
4.30000,-1.29002,-22.87438
4.40000,-1.31997,-24.12958
4.50000,-1.34999,-25.57181
4.60000,-1.37994,-26.62182
4.70000,-1.40996,-28.04562
4.80000,-1.43991,-29.30366
4.90000,-1.46998,-30.87473
5.00000,-1.49994,-32.49403
5.10000,-1.53001,-34.49497
5.20000,-1.56003,-36.61386
5.30000,-1.58998,-38.66567
5.40000,-1.62000,-40.68567
5.50000,-1.65007,-42.61796
5.60000,-1.68008,-44.68104
5.70000,-1.71004,-46.91221
5.80000,-1.73999,-49.07446
5.90000,-1.77007,-51.37239
6.00000,-1.79996,-53.61305
6.10000,-1.82998,-55.87463
6.20000,-1.85999,-58.12542
6.30000,-1.88995,-60.36628
6.40000,-1.91984,-62.58962
6.50000,-1.95003,-64.85983
6.60000,-1.97999,-67.17139
6.70000,-2.00994,-69.42508
6.80000,-2.03996,-71.68694
6.90000,-2.06997,-74.02431
7.00000,-2.09999,-76.25933
7.10000,-2.13000,-78.55169
7.20000,-2.15996,-80.86058
7.30000,-2.19003,-83.11278
7.40000,-2.22004,-85.41699
7.50000,-2.25012,-87.67382
7.60000,-2.27995,-89.98953
7.70000,-2.31009,-92.28401
7.80000,-2.34010,-94.54171
7.90000,-2.36994,-96.79444
8.00000,-2.40007,-99.08909
8.10000,-2.43008,-101.40521
8.20000,-2.45998,-103.65793
8.30000,-2.49005,-105.96947
8.40000,-2.51995,-108.27828
8.50000,-2.55002,-110.52353
8.60000,-2.57992,-112.83786
8.70000,-2.60999,-115.10557
8.80000,-2.64001,-117.35261
8.90000,-2.66990,-119.64324
9.00000,-2.69997,-121.89591
9.10000,-2.72999,-124.20494
9.20000,-2.75994,-126.43949
9.30000,-2.78996,-128.73250
