Time,Extension,Load
(sec),(mm),(N)
0.00000,-0.00012,-0.01240
0.10000,-0.01668,-0.03551
0.20000,-0.05100,0.01821
0.30000,-0.08556,0.05214
0.40000,-0.11814,0.00422
0.50000,-0.14923,0.01977
0.60000,-0.17991,0.00948
0.70000,-0.21004,0.03326
0.80000,-0.24005,0.00372
0.90000,-0.27019,0.01000
1.00000,-0.30008,-0.00169
1.10000,-0.33016,-0.01439
1.20000,-0.36017,0.01065
1.30000,-0.39007,0.01366
1.40000,-0.42014,0.03424
1.50000,-0.45004,-0.01207
1.60000,-0.47999,0.03787
1.70000,-0.50994,0.03189
1.80000,-0.54002,-0.02363
1.90000,-0.56997,-0.35005
2.00000,-0.59999,-1.48818
2.10000,-0.62994,-2.97376
2.20000,-0.66002,-4.52438
2.30000,-0.68991,-6.13502
2.40000,-0.72004,-7.72029
2.50000,-0.74994,-9.44748
2.60000,-0.78007,-11.06715
2.70000,-0.80991,-12.79903
2.80000,-0.83986,-14.51532
2.90000,-0.86994,-16.23157
3.00000,-0.89995,-18.00572
3.10000,-0.92997,-19.69755
3.20000,-0.95992,-21.52439
3.30000,-0.98999,-23.23293
3.40000,-1.01995,-24.09428
3.50000,-1.04996,-24.44057
3.60000,-1.08010,-25.12906
3.70000,-1.11005,-26.70392
3.80000,-1.14007,-28.09816
3.90000,-1.16990,-29.81818
4.00000,-1.19998,-31.63262
4.10000,-1.23017,-33.39554
4.20000,-1.26012,-35.18996
4.30000,-1.29002,-36.99852
4.40000,-1.31997,-38.66606
4.50000,-1.34999,-40.52192
4.60000,-1.37994,-42.39957
4.70000,-1.40996,-44.32679
4.80000,-1.43991,-46.19190
4.90000,-1.46998,-48.11197
5.00000,-1.50000,-50.08862
5.10000,-1.53001,-51.98589
5.20000,-1.55997,-53.98529
5.30000,-1.59004,-55.86809
5.40000,-1.62000,-57.83377
5.50000,-1.65007,-59.76788
5.60000,-1.68008,-61.66181
5.70000,-1.71004,-63.59161
5.80000,-1.73999,-65.54176
5.90000,-1.77007,-67.44346
6.00000,-1.79996,-69.40378
6.10000,-1.82998,-71.26777
6.20000,-1.85999,-73.18453
6.30000,-1.88995,-75.04758
6.40000,-1.91984,-76.96030
6.50000,-1.95003,-78.90130
6.60000,-1.97999,-80.70850
6.70000,-2.00994,-82.63499
6.80000,-2.03996,-84.46265
6.90000,-2.06997,-86.37812
7.00000,-2.09999,-88.18849
7.10000,-2.13000,-90.09352
7.20000,-2.15996,-91.95504
7.30000,-2.19003,-93.80715
7.40000,-2.22004,-95.62491
7.50000,-2.25012,-97.43791
7.60000,-2.27995,-99.25942
7.70000,-2.31003,-101.11794
7.80000,-2.34010,-102.89419
7.90000,-2.37000,-104.64711
8.00000,-2.40007,-106.54494
8.10000,-2.43002,-108.27358
8.20000,-2.46004,-110.05114
8.30000,-2.49005,-111.82481
8.40000,-2.51995,-113.55064
8.50000,-2.55002,-115.35195
8.60000,-2.57992,-117.09918
8.70000,-2.60993,-118.89966
8.80000,-2.64001,-120.58858
8.90000,-2.66990,-122.37067
9.00000,-2.70003,-124.01502
9.10000,-2.72999,-125.73699
9.20000,-2.76000,-127.47738
9.30000,-2.79002,-129.13072
9.40000,-2.81997,-130.90856
9.50000,-2.84999,-132.52809
9.60000,-2.88000,-134.31723
9.70000,-2.91007,-136.00021
9.80000,-2.93991,-137.66838
9.90000,-2.97004,-139.28744
10.00000,-2.99988,-140.95245
10.10000,-3.03001,-142.61127
10.20000,-3.06003,-144.22769
10.30000,-3.09004,-145.90225
10.40000,-3.11994,-147.53833
10.50000,-3.14995,-149.18512
10.60000,-3.17996,-150.80233
10.70000,-3.21004,-152.37419
10.80000,-3.24011,-153.92666
10.90000,-3.27007,-155.53074
11.00000,-3.30008,-157.12826
11.10000,-3.32998,-158.70202
11.20000,-3.36005,-160.31059
11.30000,-3.38989,-161.94629
11.40000,-3.41990,-163.45253
11.50000,-3.44991,-165.00095
11.60000,-3.47999,-166.52180
11.70000,-3.51006,-168.04330
11.80000,-3.54002,-169.56344
11.90000,-3.57003,-171.07906
12.00000,-3.59999,-172.61386
12.10000,-3.63006,-174.13625
12.20000,-3.65989,-175.65334
12.30000,-3.68991,-177.12537
12.40000,-3.71998,-178.64414
12.50000,-3.75000,-180.08875
12.60000,-3.78007,-181.54273
12.70000,-3.80997,-183.03217
12.80000,-3.84004,-184.43514
12.90000,-3.86999,-185.91166
13.00000,-3.90001,-187.40747
13.10000,-3.93002,-188.88706
13.20000,-3.96010,-190.36036
13.30000,-3.98999,-191.78271
13.40000,-4.02001,-193.24077
13.50000,-4.04990,-194.64593
13.60000,-4.08004,-196.01205
13.70000,-4.10999,-197.46298
13.80000,-4.14012,-198.81474
13.90000,-4.17014,-200.28284
14.00000,-4.20015,-201.64222
14.10000,-4.23011,-203.04708
14.20000,-4.26000,-204.39228
14.30000,-4.28990,-205.77777
14.40000,-4.31997,-207.12879
14.50000,-4.34999,-208.50642
14.60000,-4.37994,-209.80306
14.70000,-4.41001,-211.15575
14.80000,-4.44003,-212.54519
14.90000,-4.46992,-213.81360
15.00000,-4.49994,-215.17422
15.10000,-4.52995,-216.45339
15.20000,-4.55997,-217.76352
15.30000,-4.59004,-219.06279
15.40000,-4.61999,-220.40484
