Time,Extension,Load
(sec),(mm),(N)
0.00000,0.00000,-0.03380
0.10000,-0.01632,0.03147
0.20000,-0.05070,0.01456
0.30000,-0.08538,0.00906
0.40000,-0.11802,0.01732
0.50000,-0.14917,-0.02703
0.60000,-0.17985,-0.03410
0.70000,-0.21004,-0.00985
0.80000,-0.24005,0.00460
0.90000,-0.27013,0.02790
1.00000,-0.30002,0.02856
1.10000,-0.33016,-0.00293
1.20000,-0.36017,0.03369
1.30000,-0.39007,-0.03438
1.40000,-0.42014,-0.04014
1.50000,-0.45004,-0.03032
1.60000,-0.47999,0.00823
1.70000,-0.50994,-0.08705
1.80000,-0.53996,-0.79869
1.90000,-0.56997,-1.76044
2.00000,-0.59999,-2.95822
2.10000,-0.62994,-4.48574
2.20000,-0.66002,-6.27586
2.30000,-0.68991,-8.21429
2.40000,-0.72004,-10.19880
2.50000,-0.74994,-12.16581
2.60000,-0.78007,-14.11839
2.70000,-0.80997,-16.16504
2.80000,-0.83998,-18.16815
2.90000,-0.87000,-20.22654
3.00000,-0.89995,-22.16457
3.10000,-0.92997,-23.85521
3.20000,-0.95992,-24.00865
3.30000,-0.98993,-24.02175
3.40000,-1.02001,-24.64711
3.50000,-1.05002,-26.01413
3.60000,-1.08004,-27.94818
3.70000,-1.10999,-30.03207
3.80000,-1.14001,-32.05462
3.90000,-1.17002,-34.15924
4.00000,-1.20004,-36.34365
4.10000,-1.23005,-38.45031
4.20000,-1.26006,-40.54176
4.30000,-1.29002,-42.60958
4.40000,-1.31997,-44.62417
4.50000,-1.34999,-46.73096
4.60000,-1.37994,-48.85663
4.70000,-1.40996,-51.00374
4.80000,-1.43991,-53.22329
4.90000,-1.46992,-55.39637
5.00000,-1.50000,-57.61361
5.10000,-1.53001,-59.78167
5.20000,-1.55997,-62.05569
5.30000,-1.59004,-64.29926
5.40000,-1.62000,-66.52056
5.50000,-1.65007,-68.67290
5.60000,-1.68008,-70.90435
5.70000,-1.71004,-73.11266
5.80000,-1.74005,-75.27879
5.90000,-1.77013,-77.56141
6.00000,-1.80002,-79.74211
6.10000,-1.82998,-81.89588
6.20000,-1.85999,-84.11000
6.30000,-1.88995,-86.33039
6.40000,-1.91984,-88.48364
6.50000,-1.95003,-90.66068
6.60000,-1.97999,-92.88564
6.70000,-2.00988,-95.03135
6.80000,-2.03996,-97.24540
6.90000,-2.06997,-99.36745
7.00000,-2.09999,-101.56373
7.10000,-2.13000,-103.83655
7.20000,-2.15996,-105.94386
7.30000,-2.19009,-108.20998
7.40000,-2.22004,-110.28865
7.50000,-2.25012,-112.46944
7.60000,-2.27995,-114.76128
7.70000,-2.31009,-116.91494
7.80000,-2.34010,-119.09734
7.90000,-2.36994,-121.26331
8.00000,-2.40007,-123.46139
8.10000,-2.43002,-125.61383
8.20000,-2.46004,-127.83516
8.30000,-2.49005,-129.99658
8.40000,-2.51995,-132.27026
8.50000,-2.55008,-134.45131
8.60000,-2.57992,-136.62656
8.70000,-2.60999,-138.79783
8.80000,-2.64001,-140.98627
8.90000,-2.66990,-143.11885
9.00000,-2.69997,-145.38888
9.10000,-2.72999,-147.63211
9.20000,-2.75994,-149.81739
9.30000,-2.78996,-151.96187
9.40000,-2.81997,-154.16439
9.50000,-2.84999,-156.30275
9.60000,-2.87994,-158.48702
9.70000,-2.91001,-160.72104
9.80000,-2.93991,-162.88556
9.90000,-2.97004,-165.03531
10.00000,-2.99988,-167.24741
